"q_cfs","NO3"
8.7306338028169,1.66721736349206
8.89492283433155,1.66529925965079
15.1477018259893,1.66007928566667
17.0493363720886,1.64035497779365
20.0146900340387,1.60279718438095
20.0584294976766,1.60240016579365
20.2923191725964,1.5920709358254
20.6015722618504,1.58809252522222
20.8873184405611,1.57907301707936
21.1232269175248,1.55651499184127
21.2908354378038,1.54066543426984
21.2913144777926,1.53887816022222
21.2929381904161,1.54979292230159
21.466096204607,1.55376732225397
21.4775937810372,1.55360440315873
21.4835700641505,1.55495364415873
21.5652373359701,1.55646671692063
21.6321564154402,1.55189311201587
21.6437035186526,1.55186416120635
21.7276782866798,1.54966239504762
21.7794172315431,1.55172915047619
21.9474726121237,1.55297452679365
22.0070106163006,1.55488720984127
22.0096044761676,1.55319925934921
22.070113640233,1.55050445685714
22.0743299616145,1.55149833239683
22.0786298245512,1.55176741977778
22.0949275478491,1.55412066833333
22.1229382005825,1.55249486080952
22.1476642887465,1.55274498987302
22.29366525355,1.55730489155556
22.4113781528709,1.56339013680952
22.5158353396403,1.56631415312698
22.8227120802432,1.57766934919048
22.9151941812078,1.58000520871429
23.0323792852006,1.58079185177778
23.1322223624396,1.58045113595238
23.6139642945712,1.57869407534921
23.621222592167,1.57698956501587
23.7996408932865,1.57850739852381
23.8108076939429,1.57919297253968
23.8263817328153,1.58089723290476
23.9270815569608,1.58850823231746
24.0000119413358,1.59254675233333
24.0873460808646,1.5921956134127
24.1945036707785,1.590490738
24.2245449011224,1.61499104163492
24.2335116604034,1.61806437592064
24.2631304854787,1.62441620611111
24.2695362039949,1.6150791697619
24.3130149390911,1.61866589531746
24.5299593437744,1.63739022568254
24.5423772143508,1.63706498006349
24.5925512405142,1.64064013747619
24.6014382333062,1.63990203387302
24.6139614149406,1.63655211765079
24.7072654716118,1.63694769833333
24.7727137584613,1.64817975433333
24.973887488457,1.63632814006349
24.9827838894839,1.64135369949206
25.0568752209749,1.64007084531746
25.1040818592409,1.63130852439683
25.1236632685317,1.62986931955556
25.2077056004636,1.63565453947619
25.3368408384586,1.63904363998413
25.5415762873447,1.64766669093651
25.5700267556845,1.64600087355556
25.7984819550791,1.65882822874603
25.8851061948321,1.65585723668254
25.9116261383851,1.65314079806349
25.9298286564658,1.6698943311746
25.9444650253848,1.67995492655556
25.9732166019401,1.6811336541746
26.0634193896153,1.68177083922222
26.1550373116793,1.68460255034921
26.2695197613101,1.68647643673016
26.3070799890178,1.69109768320635
26.6360165320596,1.69955626885714
26.8990691505826,1.71043633955556
26.9906766072744,1.71862026290476
27.1641274233338,1.732518489
27.2639907906167,1.73517147373016
27.3791222972157,1.72810397511111
27.4203262277292,1.73538211965079
27.671230930333,1.74177355750794
27.8403747675377,1.75084284333333
27.8904060472139,1.75436793253968
27.9287614780862,1.76051435520635
27.9555412894325,1.75035692538095
28.3502711123636,1.75101936511111
28.363846329209,1.86966604003175
28.9482746925786,1.98833701501587
29.464344306579,2.05886111174603
31.1228112194674,2.06523618798413
37.5194817264031,2.14216323030159
37.7912481573293,2.14520504674603
45.012334253824,2.32020155880952
47.3910688306444,2.33673432926984
50.8698506109939,2.43998194187302
65.9291873794255,2.47325975295238
66.6563575525813,2.47900343709524
