"Turb","NO3"
2.13934426229508,1.49561796050794
3.13357723577236,1.49561435312698
4.2740206185567,1.52735771744444
5.56925553489944,1.57513748406349
7.01126922426906,1.5551028182381
7.55650406504065,1.55381618492064
7.83462058475579,1.55422345149206
8.12814432989691,1.54799110465079
8.8814262295082,1.55245854076191
9.94670187595065,1.55457416376191
10.9167845275624,1.56364379388889
12.2739024390244,1.56736439111111
13.2160892344093,1.55571785833333
13.5048360655738,1.5495857628254
13.9732511943676,1.55319398230159
14.2963914434226,1.55307671571429
14.8666666666667,1.55362678288889
15.5084536082474,1.55036218177778
16.1401247090123,1.54661732671429
16.483476657447,1.53226833198413
16.7847623837063,1.53189603457143
17.2089516830207,1.53091586492064
17.5083781745034,1.5301660234127
18.3315624471861,1.52967258577778
19.719587628866,1.5321726067619
20.6262886597938,1.53034919293651
21.3348453608247,1.52985511107937
22.3063097853642,1.5292395517619
23.7634882541829,1.52909475368254
24.8909571703964,1.53122737628571
25.8371134020619,1.52915284153968
26.9626804123711,1.53080478184127
27.853274690124,1.52781972211111
28.5876829268293,1.52868442685714
29.1741946932567,1.52941191344444
29.6113402061856,1.52943582055556
30.4182673597228,1.53087233853968
31.5007257097161,1.52886885566667
32.2021942837985,1.529276879
33.0035772357724,1.53082476530159
33.7786726804124,1.53705383619048
34.6422764227642,1.54317177742857
35.6602212723158,1.54795068212698
36.4331707317073,1.56385085822222
36.8637398373984,1.55987128257143
37.6052845528455,1.55713006796825
38.4443997614382,1.5566681764127
39,1.55921010614286
39.7973983739837,1.56047312771429
40.6809703645424,1.56043161069841
41.3292682926829,1.57076428677778
42.3331707317073,1.57601047777778
43.3660162601626,1.58169433822222
45.1460415833667,1.58077353693651
47.1810828933032,1.6126715257619
48.479381443299,1.60644779303175
49.6901639344262,1.59905722434921
50.1132161568362,1.60165874315873
50.8390447154472,1.61273655831746
52.1729704132093,1.6094204974127
53.9574836731974,1.60735028195238
54.9038144329897,1.60925715031746
56.250081300813,1.61536282165079
57.3577646467186,1.62648621068254
58.7609756097561,1.69084219861905
59.979674796748,1.70664931847619
61.0740407342218,1.71482443246032
61.9083639877382,1.72771353939683
64.4259793814433,1.74571348750794
66.956366607996,1.74466967487302
68.5950716620569,1.73452719946032
71.2528865979381,1.73204569049206
73.8123577235772,1.73388945844444
76.0088106477839,1.7406410001746
79.5483606557377,1.7437223585873
81.781837265094,1.74945446480952
82.7271544715447,1.75353208693651
87.2646601359456,1.76160427066667
91.5639024390244,1.77214383796825
95.9414483278854,1.78565062534921
100.193855791017,1.84096530066667
103.69243902439,1.84888332742857
106.516910569106,1.8653754942381
113.105611788618,1.93447447884127
119.921378754283,1.94450769315873
126.841250327826,1.9656382702381
137.40415233205,2.00760465044444
146.69456217513,2.0797977188254
156.28,2.18813651576191
163.437304806891,2.25519285614286
182.246281487405,2.27110014931746
205.769896907217,2.28804798868254
240.500487804878,2.29238250853968
291.085447154472,2.29295026014286
314.260427828869,2.28793372801587
362.197111155539,2.27400312522222
432.776917274326,2.21997530692063
526.44162601626,2.20371803779365
575.830910569105,2.19935470115873
782.444845360825,2.16415686026984
1343.58196721311,2.20060551720635
