"Depth","NO3"
-0.217010309278351,2.45778880442857
-0.035800306544049,2.41744844347619
0,2.39310295866667
0.00541378187737385,2.3499115588254
0.0121000221533008,2.34471199452381
0.0199016393442623,2.3448335198254
0.0377589527027027,2.38164717611111
0.0598023529411765,2.3170290734127
0.0717995902734479,2.30927579380952
0.0748550351288056,2.31831699095238
0.0837117192198643,2.31860975265079
0.0924228889576245,2.30811032553968
0.0995553719008265,2.28929281107936
0.105488342512457,2.24920978949206
0.110483739837398,2.22420686777778
0.11897935483871,2.2180947241746
0.128741913643332,2.16360749844444
0.138665979381443,2.11539789915873
0.149703048780488,2.0577547474127
0.158056826753835,2.02089091436508
0.163790721649485,2.01503756246032
0.171780487804878,2.01236721847619
0.175501699320272,2.01531336557143
0.188741463414634,1.98518728969841
0.196889577502332,1.95338258726984
0.208200502891627,1.89666025380952
0.215115936151855,1.90186776912698
0.221934906037585,1.9398415224127
0.226811382113821,1.86156083888889
0.239019192323071,1.7494876041746
0.243565191517895,1.72548129373016
0.24669918699187,1.71635285526984
0.2488,1.71008560822222
0.251382113821138,1.70148669598413
0.252493336685944,1.70007294695238
0.258692649400721,1.69847641293651
0.265256097560976,1.69124054269841
0.270102479338843,1.68893158765079
0.27579837398374,1.68819081955556
0.279627196433255,1.69056984728571
0.282268795574554,1.69550874430159
0.284191702288157,1.70597466811111
0.297092180035202,1.74941262809524
0.311285745931669,1.7537923144127
0.32468180665878,1.74363027185714
0.330676422764228,1.74979010698413
0.334122470874193,1.76625768355556
0.341840650406504,1.75335452755556
0.354152419032387,1.74252975485714
0.3607343729175,1.73653020180952
0.363710812169977,1.73103996130159
0.377157555946693,1.70695174763492
0.383823487972509,1.70636740888889
0.400833057292547,1.70365064796825
0.419711382113821,1.69747999953968
0.430772215649823,1.68561449066667
0.446335665733707,1.66161034031746
0.45,1.65599137957143
0.453222764227642,1.65636682046032
0.461510448162333,1.59340795426984
0.482730654404905,1.62950326468254
0.5,1.5683434617619
0.5087,1.56737994468254
0.528178861788618,1.54239690844444
0.533808943089431,1.5373488294127
0.536287804878049,1.53793538150794
0.547686178861789,1.52933022379365
0.55,1.53012226495238
0.554323007291929,1.53106136895238
0.563910569105691,1.52727409561905
0.584510569105691,1.52418901642857
0.607561478501383,1.47089300915873
0.62290243902439,1.35828221655556
0.629110669684016,1.35810691833333
0.635476070740089,1.35832897663492
0.645298969072165,1.3584638175873
0.715629508196722,1.33584270828571
0.744684536082474,1.32261184938095
0.772409278350516,1.32136953550794
0.798975156329221,1.32216613247619
0.820330927835052,1.32336460509524
0.844731958762887,1.34746166320635
0.886434020618557,1.34803005173016
0.913023745212659,1.37712592261905
0.92,1.34417608544444
1.01,1.33907014825397
1.01473983739837,1.33821510319048
1.06736494845361,1.34547523471429
1.11450412371134,1.32892542403175
1.26489473684211,1.30564881320635
1.32953356382979,1.30437697780952
1.35158350515464,1.30060399512698
1.36102280927835,1.3006012675873
1.38650208333333,1.30623554887302
1.43227835051546,1.33030846446032
1.47463917525773,1.34256525779365
1.48680412371134,1.34408631777778
1.69662831086439,1.35420359374603
1.72690412371134,1.35549540328571
1.75103092783505,1.35553340098413
