"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"cbvtcwq   ","P",09/12/1995 22:45,1,0,"",23.1,<4> ,29.84,<4> ,18.5,<4> ,89.4,<4> ,6.9,<4> ,0.54,<4> ,"","","",<-1> ,"","",7.8,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/12/1995 23:00,1,0,"",23.0,<4> ,30.16,<4> ,18.7,<4> ,89.0,<4> ,6.9,<4> ,0.58,<4> ,"","","",<-1> ,"","",7.8,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/12/1995 23:15,1,0,"",23.0,<4> ,30.51,<4> ,18.9,<4> ,89.8,<4> ,6.9,<4> ,0.61,<4> ,"","","",<-1> ,"","",7.8,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/12/1995 23:30,1,0,"",23.0,<4> ,30.65,<4> ,19.0,<4> ,89.5,<4> ,6.9,<4> ,0.65,<4> ,"","","",<-1> ,"","",7.8,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/12/1995 23:45,1,0,"",23.0,<4> ,30.84,<4> ,19.2,<4> ,90.1,<4> ,6.9,<4> ,0.67,<4> ,"","","",<-1> ,"","",7.8,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 0:00,1,0,"",23.1,<4> ,31.18,<4> ,19.4,<4> ,91.5,<4> ,7.0,<4> ,0.70,<4> ,"","","",<-1> ,"","",7.9,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 0:15,1,0,"",23.2,<4> ,31.37,<4> ,19.5,<4> ,91.9,<4> ,7.0,<4> ,0.71,<4> ,"","","",<-1> ,"","",7.9,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 0:30,1,0,"",23.1,<4> ,31.44,<4> ,19.6,<4> ,91.1,<4> ,7.0,<4> ,0.72,<4> ,"","","",<-1> ,"","",7.9,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 0:45,1,0,"",23.1,<4> ,31.51,<4> ,19.6,<4> ,90.5,<4> ,6.9,<4> ,0.72,<4> ,"","","",<-1> ,"","",7.9,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 1:00,1,0,"",23.1,<4> ,31.57,<4> ,19.7,<4> ,90.7,<4> ,6.9,<4> ,0.71,<4> ,"","","",<-1> ,"","",7.9,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 1:15,1,0,"",23.1,<4> ,31.56,<4> ,19.7,<4> ,89.0,<4> ,6.8,<4> ,0.69,<4> ,"","","",<-1> ,"","",7.9,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 1:30,1,0,"",23.1,<4> ,31.56,<4> ,19.7,<4> ,87.9,<4> ,6.7,<4> ,0.67,<4> ,"","","",<-1> ,"","",7.9,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 1:45,1,0,"",23.0,<4> ,31.49,<4> ,19.6,<4> ,88.8,<4> ,6.8,<4> ,0.64,<4> ,"","","",<-1> ,"","",7.9,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 2:00,1,0,"",23.0,<4> ,31.39,<4> ,19.6,<4> ,88.3,<4> ,6.8,<4> ,0.60,<4> ,"","","",<-1> ,"","",7.9,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 2:15,1,0,"",23.0,<4> ,31.25,<4> ,19.5,<4> ,88.2,<4> ,6.8,<4> ,0.56,<4> ,"","","",<-1> ,"","",7.9,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 2:30,1,0,"",22.8,<4> ,30.99,<4> ,19.3,<4> ,86.8,<4> ,6.7,<4> ,0.52,<4> ,"","","",<-1> ,"","",7.8,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 2:45,1,0,"",22.7,<4> ,30.71,<4> ,19.1,<4> ,85.3,<4> ,6.6,<4> ,0.47,<4> ,"","","",<-1> ,"","",7.8,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 3:00,1,0,"",22.7,<4> ,30.42,<4> ,18.9,<4> ,84.0,<4> ,6.5,<4> ,0.43,<4> ,"","","",<-1> ,"","",7.7,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 3:15,1,0,"",22.7,<4> ,30.11,<4> ,18.7,<4> ,82.5,<4> ,6.4,<4> ,0.38,<4> ,"","","",<-1> ,"","",7.7,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 3:30,1,0,"",22.6,<4> ,29.84,<4> ,18.5,<4> ,80.9,<4> ,6.3,<4> ,0.33,<4> ,"","","",<-1> ,"","",7.7,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 3:45,1,0,"",22.6,<4> ,29.66,<4> ,18.4,<4> ,79.1,<4> ,6.2,<4> ,0.28,<4> ,"","","",<-1> ,"","",7.7,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 4:00,1,0,"",22.6,<4> ,29.44,<4> ,18.2,<4> ,77.6,<4> ,6.0,<4> ,0.24,<4> ,"","","",<-1> ,"","",7.6,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 4:15,1,0,"",22.5,<4> ,29.13,<4> ,18.0,<4> ,76.0,<4> ,5.9,<4> ,0.20,<4> ,"","","",<-1> ,"","",7.6,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 4:30,1,0,"",22.4,<4> ,28.51,<4> ,17.6,<4> ,74.3,<4> ,5.8,<4> ,0.15,<4> ,"","","",<-1> ,"","",7.6,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 4:45,1,0,"",22.4,<4> ,27.61,<4> ,17.0,<4> ,72.3,<4> ,5.7,<4> ,0.11,<4> ,"","","",<-1> ,"","",7.5,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 5:00,1,0,"",22.3,<4> ,26.60,<4> ,16.3,<4> ,70.4,<4> ,5.6,<4> ,0.08,<4> ,"","","",<-1> ,"","",7.5,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 5:15,1,0,"",22.2,<4> ,25.81,<4> ,15.8,<4> ,68.9,<4> ,5.5,<4> ,0.05,<4> ,"","","",<-1> ,"","",7.4,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 5:30,1,0,"",22.1,<4> ,25.17,<4> ,15.4,<4> ,67.4,<4> ,5.4,<4> ,0.02,<4> ,"","","",<-1> ,"","",7.4,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 5:45,1,0,"",22.0,<4> ,24.69,<4> ,15.0,<4> ,66.4,<4> ,5.3,<4> ,0.00,<4> ,"","","",<-1> ,"","",7.4,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 6:00,1,0,"",22.0,<4> ,24.57,<4> ,15.0,<4> ,65.4,<4> ,5.2,<4> ,-0.02,<4> ,"","","",<-1> ,"","",7.4,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 6:15,1,0,"",22.0,<4> ,24.29,<4> ,14.8,<4> ,64.7,<4> ,5.2,<4> ,-0.03,<4> ,"","","",<-1> ,"","",7.4,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 6:30,1,0,"",21.9,<4> ,24.06,<4> ,14.6,<4> ,64.0,<4> ,5.2,<4> ,-0.03,<4> ,"","","",<-1> ,"","",7.4,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 6:45,1,0,"",21.9,<4> ,23.83,<4> ,14.5,<4> ,64.2,<4> ,5.2,<4> ,-0.03,<4> ,"","","",<-1> ,"","",7.4,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 7:00,1,0,"",21.8,<4> ,23.77,<4> ,14.4,<4> ,63.8,<4> ,5.2,<4> ,-0.03,<4> ,"","","",<-1> ,"","",7.4,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 7:15,1,0,"",21.8,<4> ,23.76,<4> ,14.4,<4> ,63.7,<4> ,5.1,<4> ,-0.03,<4> ,"","","",<-1> ,"","",7.4,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 7:30,1,0,"",21.9,<4> ,23.79,<4> ,14.4,<4> ,60.2,<4> ,4.9,<4> ,-0.03,<4> ,"","","",<-1> ,"","",7.4,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 7:45,1,0,"",21.9,<4> ,23.91,<4> ,14.5,<4> ,60.4,<4> ,4.9,<4> ,-0.02,<4> ,"","","",<-1> ,"","",7.4,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 8:00,1,0,"",21.9,<4> ,24.02,<4> ,14.6,<4> ,60.6,<4> ,4.9,<4> ,-0.01,<4> ,"","","",<-1> ,"","",7.4,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 8:15,1,0,"",22.0,<4> ,24.28,<4> ,14.8,<4> ,67.4,<4> ,5.4,<4> ,0.02,<4> ,"","","",<-1> ,"","",7.4,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 8:30,1,0,"",22.2,<4> ,25.23,<4> ,15.4,<4> ,67.7,<4> ,5.4,<4> ,0.05,<4> ,"","","",<-1> ,"","",7.4,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 8:45,1,0,"",22.2,<4> ,26.16,<4> ,16.0,<4> ,69.8,<4> ,5.5,<4> ,0.09,<4> ,"","","",<-1> ,"","",7.5,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 9:00,1,0,"",22.6,<4> ,28.10,<4> ,17.3,<4> ,81.1,<4> ,6.4,<4> ,0.12,<4> ,"","","",<-1> ,"","",7.6,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 9:15,1,0,"",23.2,<4> ,29.04,<4> ,18.0,<4> ,91.7,<4> ,7.1,<4> ,0.16,<4> ,"","","",<-1> ,"","",7.8,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 9:30,1,0,"",23.4,<4> ,29.70,<4> ,18.4,<4> ,96.5,<4> ,7.4,<4> ,0.21,<4> ,"","","",<-1> ,"","",7.8,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 9:45,1,0,"",23.5,<4> ,29.75,<4> ,18.4,<4> ,98.7,<4> ,7.5,<4> ,0.25,<4> ,"","","",<-1> ,"","",7.9,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 10:00,1,0,"",23.7,<4> ,29.82,<4> ,18.5,<4> ,101.1,<4> ,7.7,<4> ,0.30,<4> ,"","","",<-1> ,"","",7.9,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 10:15,1,0,"",23.9,<4> ,29.58,<4> ,18.3,<4> ,102.5,<4> ,7.8,<4> ,0.34,<4> ,"","","",<-1> ,"","",7.9,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 10:30,1,0,"",24.1,<4> ,29.71,<4> ,18.4,<4> ,104.6,<4> ,7.9,<4> ,0.40,<4> ,"","","",<-1> ,"","",7.9,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 10:45,1,0,"",24.2,<4> ,29.76,<4> ,18.4,<4> ,105.1,<4> ,7.9,<4> ,0.44,<4> ,"","","",<-1> ,"","",7.9,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 11:00,1,0,"",24.4,<4> ,29.91,<4> ,18.5,<4> ,105.4,<4> ,7.9,<4> ,0.49,<4> ,"","","",<-1> ,"","",8.0,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 11:15,1,0,"",24.4,<4> ,30.12,<4> ,18.7,<4> ,106.1,<4> ,8.0,<4> ,0.53,<4> ,"","","",<-1> ,"","",8.0,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 11:30,1,0,"",24.4,<4> ,30.38,<4> ,18.8,<4> ,107.7,<4> ,8.1,<4> ,0.56,<4> ,"","","",<-1> ,"","",8.0,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 11:45,1,0,"",24.4,<4> ,30.75,<4> ,19.1,<4> ,107.9,<4> ,8.1,<4> ,0.60,<4> ,"","","",<-1> ,"","",8.0,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 12:00,1,0,"",24.4,<4> ,31.06,<4> ,19.3,<4> ,107.7,<4> ,8.1,<4> ,0.63,<4> ,"","","",<-1> ,"","",8.0,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 12:15,1,0,"",24.5,<4> ,31.26,<4> ,19.4,<4> ,108.5,<4> ,8.1,<4> ,0.66,<4> ,"","","",<-1> ,"","",8.0,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 12:30,1,0,"",24.7,<4> ,31.49,<4> ,19.6,<4> ,110.6,<4> ,8.2,<4> ,0.67,<4> ,"","","",<-1> ,"","",8.0,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 12:45,1,0,"",24.8,<4> ,31.63,<4> ,19.7,<4> ,111.3,<4> ,8.3,<4> ,0.68,<4> ,"","","",<-1> ,"","",8.1,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 13:00,1,0,"",25.0,<4> ,31.74,<4> ,19.8,<4> ,112.4,<4> ,8.3,<4> ,0.69,<4> ,"","","",<-1> ,"","",8.1,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 13:15,1,0,"",25.1,<4> ,31.79,<4> ,19.8,<4> ,112.4,<4> ,8.3,<4> ,0.69,<4> ,"","","",<-1> ,"","",8.1,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 13:30,1,0,"",25.1,<4> ,31.83,<4> ,19.8,<4> ,112.3,<4> ,8.3,<4> ,0.69,<4> ,"","","",<-1> ,"","",8.1,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 13:45,1,0,"",25.2,<4> ,31.86,<4> ,19.8,<4> ,111.7,<4> ,8.2,<4> ,0.67,<4> ,"","","",<-1> ,"","",8.1,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 14:00,1,0,"",25.2,<4> ,31.85,<4> ,19.8,<4> ,108.7,<4> ,8.0,<4> ,0.65,<4> ,"","","",<-1> ,"","",8.1,<4> ,"",<4> ,"",<-1> ,
"cbvtcwq   ","P",09/13/1995 14:15,1,0,"",25.5,<4> ,31.82,<4> ,19.8,<4> ,115.0,<4> ,8.4,<4> ,0.62,<4> ,"","","",<-1> ,"","",8.1,<4> ,"",<4> ,"",<-1> ,
