"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"cbvcbnut  ","P",01/04/2012 10:43,1,1,1         ,1         ,"{WS1} {NW} {WH0} {TSE} {PNP} {CCL}",0.0050,<0>  ,0.015,<0>  ,6.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0014,<-4> [SBL] ,25.68,<0>  ,
"cbvcbnut  ","P",01/04/2012 10:44,1,1,1         ,2         ,"{WS1} {NW} {WH0} {TSE} {PNP} {CCL}",0.0050,<0>  ,0.026,<0>  ,6.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0014,<-4> [SBL] ,20.01,<0>  ,
"cbvcbnut  ","P",02/02/2012 9:51,1,1,1         ,1         ,"{WS1} {ENE} {WH0} {TSE} {PDR} {COC} {CHY}",0.0040,<0>  ,0.041,<0>  ,9.0E-4,<0>  ,0.071,<0>  ,0.072,<0>  ,24.81,<0>  ,
"cbvcbnut  ","P",02/02/2012 9:52,1,1,1         ,2         ,"{WS1} {ENE} {WH0} {TSE} {PDR} {COC} {CHY}",0.0040,<0>  ,0.027,<0>  ,9.0E-4,<0>  ,0.067,<0>  ,0.068,<0>  ,25.69,<0>  ,
"cbvcbnut  ","P",03/05/2012 12:23,1,1,1         ,1         ,"{WS1} {SSE} {WH1} {TSE} {PNP} {COC}",0.0050,<0>  ,0.015,<0>  ,6.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0014,<-4> [SBL] ,11.96,<0>  ,
"cbvcbnut  ","P",03/05/2012 12:24,1,1,1         ,2         ,"{WS1} {SSE} {WH1} {TSE} {PNP} {COC}",0.0050,<0>  ,0.019,<0>  ,6.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0014,<-4> [SBL] ,12.68,<0>  ,
"cbvcbnut  ","P",04/03/2012 10:55,1,1,1         ,1         ,"{WS1} {N} {WH1} {TSE} {PNP} {CCL}",0.0090,<0>  ,0.032,<0>  ,6.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0014,<-4> [SBL] ,10.13,<0>  ,
"cbvcbnut  ","P",04/03/2012 10:56,1,1,1         ,2         ,"{WS1} {N} {WH1} {TSE} {PNP} {CCL}",0.0070,<0>  ,0.03,<0>  ,6.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0020,<0>  ,10.18,<0>  ,
"cbvcbnut  ","P",05/02/2012 10:20,1,1,1         ,1         ,"{WS1} {SW} {WH0} {TSE} {PNP} {CPB}",0.0060,<0>  ,0.038,<0>  ,0.0032,<0>  ,0.036,<0>  ,0.039,<0>  ,12.08,<0>  ,
"cbvcbnut  ","P",05/02/2012 10:21,1,1,1         ,2         ,"{WS1} {SW} {WH0} {TSE} {PNP} {CPB}",0.0060,<0>  ,0.046,<0>  ,0.0030,<0>  ,0.033,<0>  ,0.036,<0>  ,11.93,<0>  ,
"cbvcbnut  ","P",06/13/2012 8:52,1,1,1         ,1         ,"{WS2} {N} {WH1} {TSE} {PNP} {CPB}",0.014,<0>  ,0.034,<0>  ,6.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0014,<-4> [SBL] ,13.26,<0>  ,
"cbvcbnut  ","P",06/13/2012 8:53,1,1,1         ,2         ,"{WS2} {N} {WH1} {TSE} {PNP} {CPB}",0.014,<0>  ,0.026,<0>  ,6.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0014,<-4> [SBL] ,13.78,<0>  ,
"cbvcbnut  ","P",07/11/2012 9:07,1,1,1         ,1         ,"{WS1} {ENE} {WH0} {TSE} {PNP} {COC}",0.02,<0>  ,0.043,<0>  ,6.0E-4,<0>  ,0.0070,<0>  ,0.0080,<0>  ,14.69,<0>  ,
"cbvcbnut  ","P",07/11/2012 9:08,1,1,1         ,2         ,"{WS1} {ENE} {WH0} {TSE} {PNP} {COC}",0.022,<0>  ,0.037,<0>  ,6.0E-4,<0>  ,0.0070,<0>  ,0.0080,<0>  ,14.1,<0>  ,
"cbvcbnut  ","P",08/13/2012 9:37,1,1,1         ,1         ,"{WS1} {SW} {WH1} {TSE} {PNP} {CSP}",0.031,<0>  ,0.013,<0>  ,0.0040,<0>  ,0.0090,<0>  ,0.013,<0>  ,7.87,<0>  ,
"cbvcbnut  ","P",08/13/2012 9:38,1,1,1         ,2         ,"{WS1} {SW} {WH1} {TSE} {PNP} {CSP}",0.03,<0>  ,0.013,<0>  ,0.0034,<0>  ,0.011,<0>  ,0.014,<0>  ,8.28,<0>  ,
"cbvcbnut  ","P",09/11/2012 10:09,1,1,1         ,1         ,"{WS1} {NE} {WH0} {TSE} {PNP} {CCL}",0.02,<0>  ,0.019,<0>  ,0.0182,<0>  ,0.05,<0>  ,0.068,<0>  ,11.36,<0>  ,
"cbvcbnut  ","P",09/11/2012 10:10,1,1,1         ,2         ,"{WS1} {NE} {WH0} {TSE} {PNP} {CCL}",0.02,<0>  ,0.021,<0>  ,0.0198,<0>  ,0.042,<0>  ,0.062,<0>  ,9.74,<0>  ,
"cbvcbnut  ","P",10/10/2012 9:11,1,1,1         ,1         ,"{WS2} {WNW} {WH1} {TSE} {PNP} {CPB}",0.025,<0>  ,0.068,<0>  ,0.0275,<0>  ,0.142,<0>  ,0.17,<0>  ,3.45,<0>  ,
"cbvcbnut  ","P",10/10/2012 9:12,1,1,1         ,2         ,"{WS2} {WNW} {WH1} {TSE} {PNP} {CPB}",0.024,<0>  ,0.067,<0>  ,0.0234,<0>  ,0.109,<0>  ,0.132,<0>  ,3.76,<0>  ,
"cbvcbnut  ","P",11/27/2012 12:38,1,1,1         ,1         ,"{WS1} {S} {WH0} {TSE} {PNP} {COC}",0.011,<0>  ,0.012,<0>  ,0.0020,<0>  ,0.024,<0>  ,0.026,<0>  ,6.31,<0>  ,
"cbvcbnut  ","P",11/27/2012 12:39,1,1,1         ,2         ,"{WS1} {S} {WH0} {TSE} {PNP} {COC}",0.012,<0>  ,0.013,<0>  ,0.0023,<0>  ,0.017,<0>  ,0.019,<0>  ,5.48,<0>  ,
"cbvcbnut  ","P",12/11/2012 11:11,1,1,1         ,1         ,"{WS2} {NNE} {WH1} {TSE} {PNP} {COC}",0.0050,<0>  ,0.023,<0>  ,9.0E-4,<0>  ,"",<-4> [SCB] ,0.0014,<-4> [SBL] ,6.69,<0>  ,
"cbvcbnut  ","P",12/11/2012 11:12,1,1,1         ,2         ,"{WS2} {NNE} {WH1} {TSE} {PNP} {COC}",0.0070,<0>  ,0.018,<0>  ,9.0E-4,<0>  ,0.0010,<0>  ,0.0020,<0>  ,6.73,<0>  ,

