"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"cbvspnut  ","P",01/11/2018 14:02,0,1,1         ,1         ,"{PNP} {TSE} {WH0} {WS0} {COC} {SW}",0.0251,<1> [SCC] ,0.1639,<0>  ,4.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.1724,<0>  ,2.68,<0>  ,
"cbvspnut  ","P",01/11/2018 14:03,0,1,1         ,2         ,"{PNP} {TSE} {WH0} {WS0} {COC} {SW}",0.0251,<1> [SCC] ,0.2009,<0>  ,4.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.2041,<0>  ,2.37,<0>  ,
"cbvspnut  ","P",02/08/2018 11:33,0,1,1         ,1         ,"{CSP} {PNP} {TSE} {WH0} {N} {WS0}",0.0246,<1> [SCC] ,0.1259,<0>  ,0.0033,<0>  ,0.4038,<0>  ,0.4071,<0>  ,3.5,<0>  ,
"cbvspnut  ","P",02/08/2018 11:34,0,1,1         ,2         ,"{CSP} {PNP} {TSE} {WH0} {N} {WS0}",0.0246,<1> [SCC] ,0.1272,<0>  ,0.0033,<0>  ,0.4031,<0>  ,0.4064,<0>  ,3.17,<0>  ,
"cbvspnut  ","P",03/09/2018 12:02,0,1,1         ,1         ,"{CCL} {PNP} {TSE} {WH0} {NW} {WS1}",0.015,<0>  ,0.1086,<0>  ,0.0020,<0>  ,0.2165,<0>  ,0.2185,<0>  ,1.4,<0>  ,
"cbvspnut  ","P",03/09/2018 12:04,0,1,1         ,2         ,"{CCL} {PNP} {TSE} {WH0} {NW} {WS1}",0.015,<0>  ,0.1114,<0>  ,0.0020,<0>  ,0.2045,<0>  ,0.2065,<0>  ,1.71,<0>  ,
"cbvspnut  ","P",04/11/2018 13:42,0,1,1         ,1         ,"{CPB} {PNP} {TSE} {WH0} {NW} {WS0}",0.0254,<0>  ,0.075,<0>  ,6.0E-4,<-4> [SRD] ,0.2515,<0>  ,0.2521,<0>  ,2.74,<0>  ,
"cbvspnut  ","P",04/11/2018 13:49,0,1,1         ,2         ,"{CPB} {PNP} {TSE} {WH0} {NW} {WS0}",0.0254,<0>  ,0.0848,<0>  ,0.0011,<0> [SRD] ,0.2703,<0>  ,0.2714,<0>  ,2.88,<0>  ,
"cbvspnut  ","P",05/07/2018 10:25,0,1,1         ,1         ,"{COC} {PNP} {TSE} {WH1} {NE} {WS1}",0.0279,<0>  ,0.056,<0>  ,0.0035,<0>  ,0.218,<0>  ,0.2215,<0>  ,5.94,<0>  ,
"cbvspnut  ","P",05/07/2018 10:26,0,1,1         ,2         ,"{COC} {PNP} {TSE} {WH1} {NE} {WS1}",0.0244,<0>  ,0.0501,<0>  ,0.0030,<0>  ,0.2616,<0>  ,0.2646,<0>  ,5.92,<0>  ,
"cbvspnut  ","P",06/06/2018 10:13,0,1,1         ,1         ,"{CPB} {PNP} {TSE} {WH0} {NNE} {WS1}",0.0357,<0>  ,0.045,<0>  ,0.0081,<0>  ,0.1879,<0>  ,0.196,<0>  ,6.34,<0>  ,
"cbvspnut  ","P",06/06/2018 10:15,0,1,1         ,2         ,"{CPB} {PNP} {TSE} {WH0} {NNE} {WS1}",0.0392,<0>  ,0.0479,<0>  ,0.0076,<0>  ,0.222,<0>  ,0.2296,<0>  ,5.84,<0>  ,
"cbvspnut  ","P",07/09/2018 13:11,0,1,1         ,1         ,"{CCL} {PNP} {TSE} {WH0} {ESE} {WS1}",0.0466,<0>  ,0.0303,<0>  ,0.0025,<0>  ,0.1217,<0>  ,0.1242,<0>  ,9.87,<0>  ,
"cbvspnut  ","P",07/09/2018 13:12,0,1,1         ,2         ,"{CCL} {PNP} {TSE} {WH0} {ESE} {WS1}",0.0466,<0>  ,0.0268,<0>  ,0.0031,<0>  ,0.1296,<0>  ,0.1327,<0>  ,12.07,<0>  ,
"cbvspnut  ","P",08/06/2018 11:30,0,1,1         ,1         ,"{CSP} {PNP} {TSE} {WH0} {SSW} {WS0}",0.0267,<0>  ,0.0182,<0>  ,0.0015,<0>  ,0.1126,<0>  ,0.1141,<0>  ,12.47,<0>  ,
"cbvspnut  ","P",08/06/2018 11:31,0,1,1         ,2         ,"{CSP} {PNP} {TSE} {WH0} {SSW} {WS0}",0.0309,<0>  ,0.019,<0>  ,0.0015,<0>  ,0.1006,<0>  ,0.1021,<0>  ,13.14,<0>  ,
"cbvspnut  ","P",09/05/2018 12:03,0,1,1         ,1         ,"{CSP} {PNP} {TSE} {WH1} {S} {WS1}",0.0294,<0>  ,0.0234,<0>  ,8.0E-4,<0>  ,0.0136,<0>  ,0.0144,<0>  ,18.57,<0>  ,
"cbvspnut  ","P",09/05/2018 12:04,0,1,1         ,2         ,"{CSP} {PNP} {TSE} {WH1} {S} {WS1}",0.0294,<0>  ,0.0212,<0>  ,8.0E-4,<0>  ,0.013,<0>  ,0.0138,<0>  ,15.28,<0>  ,
"cbvspnut  ","P",10/03/2018 12:10,0,1,1         ,1         ,"{CCL} {PNP} {TSE} {WH0} {SSE} {WS1}",0.0415,<0>  ,0.0251,<0>  ,0.0028,<0>  ,0.189,<0>  ,0.1918,<0>  ,9.54,<0>  ,
"cbvspnut  ","P",10/03/2018 12:12,0,1,1         ,2         ,"{CCL} {PNP} {TSE} {WH0} {SSE} {WS1}",0.0407,<1> [SCC] ,0.0303,<0>  ,0.0031,<0>  ,0.1946,<0>  ,0.1977,<0>  ,9.62,<0>  ,
"cbvspnut  ","P",11/01/2018 11:43,0,1,1         ,1         ,"{CCL} {PNP} {TSE} {WH1} {SW} {WS0}",0.0324,<0>  ,0.0548,<0>  ,0.0028,<0>  ,0.3533,<0>  ,0.3561,<0>  ,2.53,<0>  ,
"cbvspnut  ","P",11/01/2018 11:44,0,1,1         ,2         ,"{CCL} {PNP} {TSE} {WH1} {SW} {WS0}",0.0291,<0>  ,0.0526,<0>  ,0.0031,<0>  ,0.3691,<0>  ,0.3722,<0>  ,2.88,<0>  ,
"cbvspnut  ","P",12/03/2018 13:59,0,1,1         ,1         ,"{COC} {PNP} {TSE} {WH0} {SE} {WS0}",0.0194,<0>  ,0.0408,<0>  ,0.0027,<0>  ,0.3741,<0>  ,0.3768,<0>  ,1.49,<0>  ,
"cbvspnut  ","P",12/03/2018 14:00,0,1,1         ,2         ,"{COC} {PNP} {TSE} {WH0} {SE} {WS0}",0.0177,<0>  ,0.0442,<0>  ,0.0027,<0>  ,0.3683,<0>  ,0.371,<0>  ,1.09,<0>  ,

