"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"cbvshnut  ","P",01/11/2010 14:00,1,1,1         ,1         ,"{WS0} {CPB} {WH0} {TSE} {PNP} {S}",0.0119,<0>  ,0.1242,<1> [SRD] ,0.0014,<0>  ,0.2699,<0>  ,0.2713,<0>  ,1.03,<0>  ,
"cbvshnut  ","P",01/11/2010 14:01,1,1,1         ,2         ,"{WS0} {CPB} {WH0} {TSE} {PNP} {S}",0.0143,<0>  ,0.0631,<1> [SRD] ,0.0012,<0>  ,0.2498,<0>  ,0.251,<0>  ,1.03,<0>  ,
"cbvshnut  ","P",02/09/2010 13:30,1,1,1         ,1         ,"{WS0} {CPB} {WH0} {TSE} {PNP} {S}",0.0192,<1> [SCC] ,0.0405,<0>  ,0.0024,<0>  ,0.3533,<0>  ,0.3557,<0>  ,1.54,<0>  ,
"cbvshnut  ","P",02/09/2010 13:32,1,1,1         ,2         ,"{WS0} {CPB} {WH0} {TSE} {PNP} {S}",0.0192,<1> [SCC] ,0.0394,<0>  ,0.0024,<0>  ,0.3813,<0>  ,0.3837,<0>  ,1.8,<0>  ,
"cbvshnut  ","P",03/09/2010 12:55,1,1,1         ,1         ,"{WS0} {CCL} {WH0} {TSE} {PNP} {S}",0.0137,<0>  ,0.0272,<0>  ,0.0027,<0>  ,0.0743,<0>  ,0.077,<0>  ,3.09,<0>  ,
"cbvshnut  ","P",03/09/2010 12:57,1,1,1         ,2         ,"{WS0} {CCL} {WH0} {TSE} {PNP} {S}",0.0137,<0>  ,0.0237,<0>  ,0.0027,<0>  ,0.074,<0>  ,0.0767,<0>  ,1.75,<0>  ,
"cbvshnut  ","P",04/06/2010 10:27,1,1,1         ,1         ,"{WS0} {CCL} {WH0} {TSE} {PNP} {W}",0.0232,<0>  ,0.0495,<0>  ,0.0010,<0>  ,0.1858,<0>  ,0.1868,<0>  ,1.68,<0>  ,
"cbvshnut  ","P",04/06/2010 10:28,1,1,1         ,2         ,"{WS0} {CCL} {WH0} {TSE} {PNP} {W}",0.0232,<0>  ,0.0424,<0>  ,0.0012,<0>  ,0.1832,<0>  ,0.1844,<0>  ,1.9,<0>  ,
"cbvshnut  ","P",05/05/2010 11:09,1,1,1         ,1         ,"{WS0} {CCL} {WH0} {TSL} {PNP} {SE}",0.0274,<0>  ,0.0294,<0>  ,7.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.278,<0>  ,17.44,<0>  ,
"cbvshnut  ","P",05/05/2010 11:11,1,1,1         ,2         ,"{WS0} {CCL} {WH0} {TSL} {PNP} {SE}",0.0266,<0>  ,0.0236,<0>  ,7.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.2607,<0>  ,24.32,<0>  ,
"cbvshnut  ","P",06/08/2010 12:48,1,1,1         ,1         ,"{WS0} {CCL} {WH0} {TSE} {PNP}",0.0286,<0>  ,0.033,<0>  ,0.0012,<0>  ,0.1389,<0>  ,0.1401,<0>  ,15.55,<0>  ,
"cbvshnut  ","P",06/08/2010 12:49,1,1,1         ,2         ,"{WS0} {CCL} {WH0} {TSE} {PNP}",0.0246,<0>  ,0.0323,<0>  ,9.0E-4,<0>  ,0.1643,<0>  ,0.1652,<0>  ,15.12,<0>  ,
"cbvshnut  ","P",07/06/2010 11:01,1,1,1         ,1         ,"{WS0} {CCL} {WH0} {TSE} {PNP} {SE}",0.015,<0>  ,0.0133,<0>  ,7.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0014,<-4> [SBL] ,13.26,<0>  ,
"cbvshnut  ","P",07/06/2010 11:03,1,1,1         ,2         ,"{WS0} {CCL} {WH0} {TSE} {PNP} {SE}",0.015,<0>  ,0.0153,<0>  ,7.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0014,<-4> [SBL] ,13.42,<0>  ,
"cbvshnut  ","P",08/17/2010 10:41,1,1,1         ,1         ,"{WS0} {CSP} {WH0} {TSE} {PNP} {SW}",0.019,<0>  ,0.0242,<0>  ,0.0012,<0>  ,0.049,<0>  ,0.0502,<0>  ,16.7,<0>  ,
"cbvshnut  ","P",08/17/2010 10:42,1,1,1         ,2         ,"{WS0} {CSP} {WH0} {TSE} {PNP} {SW}",0.0143,<0>  ,0.0182,<0>  ,7.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0492,<0>  ,25.38,<0>  ,
"cbvshnut  ","P",09/16/2010 12:29,1,1,1         ,1         ,"{WS1} {CSP} {WH2} {TSL} {PNP} {W}",0.0222,<0>  ,0.0207,<0>  ,0.0011,<0>  ,0.0324,<0>  ,0.0335,<0>  ,22.94,<0>  ,
"cbvshnut  ","P",09/16/2010 12:32,1,1,1         ,2         ,"{WS1} {CSP} {WH2} {TSL} {PNP} {W}",0.0238,<0>  ,0.0316,<0>  ,8.0E-4,<0>  ,0.0169,<0>  ,0.0177,<0>  ,21.25,<0>  ,
"cbvshnut  ","P",10/15/2010 11:11,1,1,1         ,1         ,"{WS0} {CPB} {WH0} {TSE} {PNP} {WSW}",0.0174,<0>  ,0.0191,<0>  ,7.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0345,<0>  ,15.64,<0>  ,
"cbvshnut  ","P",10/15/2010 11:13,1,1,1         ,2         ,"{WS0} {CPB} {WH0} {TSE} {PNP} {WSW}",0.0143,<0>  ,0.0149,<0>  ,7.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0309,<0>  ,14.73,<0>  ,
"cbvshnut  ","P",11/15/2010 11:42,1,1,1         ,1         ,"{WS0} {CCL} {WH0} {TSE} {PNP} {S}",0.0171,<0>  ,0.0164,<0>  ,7.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0732,<0>  ,7.78,<0>  ,
"cbvshnut  ","P",11/15/2010 11:44,1,1,1         ,2         ,"{WS0} {CCL} {WH0} {TSE} {PNP} {S}",0.0187,<0>  ,0.0117,<0>  ,7.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0579,<0>  ,8.31,<0>  ,
