"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"cbvcinut  ","S",01/09/2014 9:31,1,1,1         ,1         ,"{WS0} {WH0} {TSE} {PNP} {CCL}",0.0090,<0>  ,0.018,<0>  ,5.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0026,<-4> [SBL] (CHB) ,4.16,<0>  ,
"cbvcinut  ","S",01/09/2014 9:32,1,1,1         ,2         ,"{WS0} {WH0} {TSE} {PNP} {CCL}",0.0090,<0>  ,0.022,<0>  ,5.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0026,<-4> [SBL] (CHB) ,4.24,<0>  ,
"cbvcinut  ","S",02/10/2014 10:11,1,1,1         ,1         ,"{NNE} {WH1} {TSE} {COC} {WS2} {PNP}",0.0090,<0>  ,0.021,<0>  ,0.0020,<0>  ,"",<-4> [SCB] ,0.0026,<-4> [SBL] ,5.11,<0>  ,
"cbvcinut  ","S",02/10/2014 10:12,1,1,1         ,2         ,"{NNE} {WH1} {TSE} {COC} {WS2} {PNP}",0.011,<1> [SCC] ,0.017,<0>  ,0.0010,<0>  ,"",<-4> [SCB] ,0.0026,<-4> [SBL] ,5.04,<0>  ,
"cbvcinut  ","S",03/10/2014 8:32,1,1,1         ,1         ,"{SW} {WH0} {TSE} {PNP} {CSP} {WS1}",0.015,<0>  ,0.029,<0>  ,5.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0026,<-4> [SBL] (CHB) ,2.25,<0>  ,
"cbvcinut  ","S",03/10/2014 8:33,1,1,1         ,2         ,"{SW} {WH0} {TSE} {PNP} {CSP} {WS1}",0.015,<0>  ,0.018,<0>  ,5.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0026,<-4> [SBL] (CHB) ,2.12,<0>  ,
"cbvcinut  ","S",04/09/2014 9:53,1,1,1         ,1         ,"{N} {WS1} {CCL} {PNP} {TSE} {WH1}",0.017,<1> [SCC] ,0.054,<0>  ,5.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0026,<-4> [SBL] ,3.71,<0>  ,
"cbvcinut  ","S",04/09/2014 9:54,1,1,1         ,2         ,"{N} {WS1} {CCL} {PNP} {TSE} {WH1}",0.016,<1> [SCC] ,0.028,<0>  ,5.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0026,<-4> [SBL] ,4.26,<0>  ,
"cbvcinut  ","S",05/07/2014 8:21,1,1,1         ,1         ,"{COC} {PNP} {TSE} {WH0} {SE} {WS1}",0.018,<1> [SCC] ,0.07,<0>  ,0.0020,<0>  ,0.032,<0>  ,0.034,<1> [GSM] (CHB) ,7.07,<0>  ,
"cbvcinut  ","S",05/07/2014 8:22,1,1,1         ,2         ,"{COC} {PNP} {TSE} {WH0} {SE} {WS1}",0.018,<1> [SCC] ,0.066,<0>  ,0.0020,<0>  ,0.034,<0>  ,0.036,<1> [GSM] (CHB) ,6.67,<0>  ,
"cbvcinut  ","S",06/05/2014 7:10,1,1,1         ,1         ,"{WS2} {SW} {WH2} {TSE} {PNP} {CPB}",0.016,<1> [SCC] ,0.054,<0>  ,5.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0026,<-4> [SBL] ,5.83,<1> [SRD] ,
"cbvcinut  ","S",06/05/2014 7:11,1,1,1         ,2         ,"{WS2} {SW} {WH2} {TSE} {PNP} {CPB}",0.016,<1> [SCC] ,0.021,<0>  ,5.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0026,<-4> [SBL] ,10.86,<1> [SRD] ,
"cbvcinut  ","S",07/07/2014 8:25,1,1,1         ,1         ,"{CSP} {PNP} {TSE} {SW} {WH1} {WS1}",0.027,<1> [SCC] ,0.047,<0>  ,5.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0026,<-4> [SBL] (CHB) ,7.32,<0>  ,
"cbvcinut  ","S",07/07/2014 8:26,1,1,1         ,2         ,"{CSP} {PNP} {TSE} {SW} {WH1} {WS1}",0.025,<0>  ,0.026,<0>  ,5.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0026,<-4> [SBL] (CHB) ,5.11,<0>  ,
"cbvcinut  ","S",08/05/2014 8:26,1,1,1         ,1         ,"{PNP} {TSE} {CSP} {WH1} {N} {WS1}",0.048,<1> [SCC] ,0.022,<0>  ,0.063,<0>  ,0.0030,<0>  ,0.066,<0>  ,6.98,<0>  ,
"cbvcinut  ","S",08/05/2014 8:27,1,1,1         ,2         ,"{PNP} {TSE} {CSP} {WH1} {N} {WS1}",0.052,<1> [SCC] ,0.018,<0>  ,0.066,<0>  ,0.0080,<0>  ,0.074,<0>  ,6.54,<0>  ,
"cbvcinut  ","S",09/03/2014 8:31,1,1,1         ,1         ,"{COC} {PNP} {TSE} {WH1} {WS1} {WNW}",0.021,<0>  ,0.018,<0>  ,0.0020,<1> [SRD] ,"",<-4> [SCB] ,0.0026,<-4> [SBL] (CHB) ,10.35,<0>  ,
"cbvcinut  ","S",09/03/2014 8:32,1,1,1         ,2         ,"{COC} {PNP} {TSE} {WH1} {WS1} {WNW}",0.015,<0>  ,0.012,<0>  ,5.0E-4,<-4> [SBL] ,"",<-4> [SCB] ,0.0026,<-4> [SBL] (CHB) ,11.82,<0>  ,
"cbvcinut  ","S",10/02/2014 7:58,1,1,1         ,1         ,"{NE} {WS1} {WH0} {TSE} {PNP} {CPB}",0.025,<0>  ,0.025,<0>  ,0.057,<0>  ,0.145,<0>  ,0.202,<0>  ,3.36,<0>  ,
