"q_cfs","PO4"
1453.08176100629,0.0325986858292526
1768.72481913148,0.0324710498648597
2122.00794072592,0.03218312732111
2261.81379610751,0.0317910423412292
2729.74241032406,0.0320650422892229
3110.36959219537,0.0320120538875603
3733.81669520151,0.0318580115772691
5151.10900121112,0.0320890847636943
6465.00891710195,0.0322801419711119
7079.13481111604,0.0325600646788521
7130.72912490127,0.0324947266666667
7187.04149097104,0.0328123196384239
7204.82483962867,0.032606967067722
7212.62012167205,0.0325358298530919
7218.26183877808,0.0323036011069354
7221.72753498263,0.0322175128920396
7226.38279401998,0.0320928405489124
7238.23109518635,0.0318177677257716
7242.89591333229,0.03171578170216
7244.33297217334,0.031638740397449
7259.88658307603,0.03167716419732
7262.15857657155,0.031676852616065
7263.60358031501,0.031988852371408
7271.47824396154,0.0321248400079718
7274.24493282227,0.0325933828216224
7277.99676960738,0.032914407453593
7287.77091379558,0.0332394543189842
7293.76123257305,0.0327936308343773
7298.61782824334,0.0328255707683255
7304.03703265253,0.0325457338738944
7308.74867172708,0.0328464136387275
7315.88795804301,0.0333463980996849
7319.96468342845,0.0297531913918308
7322.9653882586,0.029618486369434
7327.93479423632,0.0293933856195194
7337.50918679771,0.0288814452831872
7339.23327792218,0.0291574758252667
7344.49221069551,0.0292413207785749
7352.40325078113,0.0291782034828987
7354.27646414739,0.0291821860321527
7355.66578926083,0.0291474306238849
7358.68840334038,0.0292270232984094
7360.85693912516,0.0292034384179858
7369.77970253198,0.0290576152008124
7381.00576506641,0.0291200977143833
7389.16674414793,0.0289510849088942
7391.70453873959,0.0313769617682117
7401.1583663184,0.0296585110695441
7405.01622448269,0.0305428815964393
7409.54041347554,0.0301184912382796
7416.19229054975,0.0287999536339825
7426.75959743737,0.0288293480848802
7431.65047414375,0.0289129143689026
7434.16831073929,0.0292190841261436
7443.68512503264,0.029539702921649
7457.03373920014,0.0293517556434347
7466.81986461226,0.0300099940075162
7477.82909473424,0.028161553629617
7504.6704668895,0.0279898638292905
7541.75843724508,0.0283508188811069
7559.88912619579,0.0253272196780929
7569.47440058286,0.0235026663624113
7582.76144304392,0.0237426282648142
7598.39520730884,0.0234605095780663
7624.66419875594,0.0232156785297802
7638.71629375563,0.0232418227692366
7650.3033477885,0.0233599208645561
7657.0148943252,0.0230954356487492
7671.06105106881,0.0231911040853358
7677.32308001425,0.0231906948838401
7691.52830307425,0.0232862541777702
7716.2077350914,0.0232848934022321
7734.63223960352,0.0232270670339369
7755.67205830033,0.0231415392128839
7767.92649131567,0.0230845470007213
7804.89323001006,0.0230218033741411
7859.19743219855,0.022992905000949
7878.10719859819,0.0228271737621
7939.21795293076,0.022611039491326
7963.96534377755,0.0224000458391223
8014.10887338771,0.022374100941047
8027.30485533663,0.0222618620326083
8064.69176451457,0.0222489664250465
8133.33659890794,0.0221448760621417
8170.89046657035,0.02208291978723
8275.80542801579,0.0220832631706715
8343.44703140789,0.0221155918456516
8433.20000463127,0.0220429754502145
8456.06040771856,0.02201497791102
8526.26666807586,0.0220457034597426
8655.80272489415,0.0219358249443875
8790.64563908818,0.0207597808396918
8832.01106841685,0.0206592921590176
8932.56735854935,0.0197810034048893
8988.59999638917,0.0205612018828531
9074.57866264807,0.0202772117763732
9134.9273580375,0.019858242006795
9154.84131290467,0.0197233802877425
9239.36330825794,0.0196250878586342
9363.47193711772,0.0197074548646699
10017.3647784458,0.0197771186751699
