"",".pred","actual"
"1",2.67943013333333,3.916
"2",2.2321167,2.05
"3",2.61309073333333,2.674
"4",2.68628966666667,2.582
"5",2.73610603333333,2.68
"6",2.75242831666667,2.748
"7",2.71361531666667,5.3305
"8",4.07371338333333,4.142
"9",3.73769238333333,3.898
"10",3.2754215,3.173
"11",3.08208073333334,3.649
"12",2.7147144,3.3335
"13",2.43432803333334,2.45
"14",2.07280555,1.866
"15",2.31543193333333,2.229
"16",2.46127395,2.302
"17",0.759821916666668,0.7705
"18",0.464705499999999,0.55
"19",0.415496983333333,0.367
"20",0.350625166666667,0.332
"21",0.427981866666668,0.379
"22",0.404541033333333,0.046
"23",0.61083715,1.6795
"24",0.0396181166666666,0.018
"25",0.0456525166666666,0.018
"26",0.0807164833333333,0.019
"27",0.102759133333333,0.042
"28",0.264447183333333,0.024
"29",0.57857045,4.607
"30",0.3031965,0.122
"31",0.21107505,0.0835
"32",0.208377416666667,0.13
"33",0.174044033333333,0.138
"34",0.167479683333333,0.153
"35",0.165010133333333,0.146
"36",0.17336435,0.15
"37",0.778071633333334,0.2955
"38",1.49055525,0.312
"39",0.2807068,0.254
"40",0.308807383333334,0.295
"41",0.414356700000001,0.311
"42",0.494597616666667,0.218
"43",1.61520843333333,0.763
"44",2.77299398333333,4.9615
"45",3.62239998333334,3.627
"46",3.70611068333334,3.449
"47",3.098202,4.719
"48",2.18468878333333,0.713
"49",1.84964241666666,1.634
"50",2.1790772,1.775
"51",1.83741596666666,1.236
"52",4.57030748333333,5.179
"53",4.51414375,4.996
"54",4.77394638333332,4.673
"55",4.11403745,4.749
"56",4.02157561666667,4.856
"57",2.40803355,3.118
"58",3.56780609999999,3.782
"59",0.3219428,0.154
"60",3.19114826666667,5.1335
"61",1.0182566,1.508
"62",0.128597566666667,0.139
"63",0.525459916666666,0.57
"64",0.355114383333334,0.279
"65",3.12626333333333,2.727
"66",3.1702378,3.24
"67",3.1080711,3.205
"68",4.43582571666666,4.506
"69",4.56377706666667,4.398
"70",4.98898668333333,4.7965
"71",2.51447721666667,2.437
"72",2.54530241666666,1.888
"73",2.96627423333333,3.419
"74",3.19032965,2.6515
"75",2.70432681666667,2.4425
"76",2.38923993333333,1.5695
"77",2.60058183333333,2.708
"78",2.46825138333333,2.575
"79",2.20272816666667,2.392
"80",1.6541374,1.657
"81",2.11071681666667,0.992
"82",2.5685578,2.822
"83",1.5734221,2.3885
"84",0.885729683333334,0.7205
"85",0.1620112,0.024
"86",0.0539864833333334,0.013
"87",0.363330016666667,0.419
"88",0.385461383333333,0.429
"89",0.295619583333333,0.331
"90",0.382691716666665,0.405
"91",2.1516826,1.9965
"92",1.0657261,0.771
"93",0.559239833333333,0.488
"94",0.506951300000001,0.494
"95",0.507645883333333,0.409
"96",0.523200399999999,0.438
"97",0.524238783333333,0.559
"98",0.477172699999999,0.499
"99",0.460341149999999,0.428
"100",0.370280083333333,0.055
"101",1.2647746,0.0915
"102",0.370719633333333,0.052
"103",0.0362812666666667,0.041
"104",0.0365065500000001,0.032
"105",0.0453469833333334,0.041
