"",".pred","actual"
"1",4.97645831666665,4.27
"2",5.0494732,4.27
"3",4.40845943333333,3.74
"4",21.9162986666667,18.69
"5",28.6874108333334,18.69
"6",28.5368325000001,20.03
"7",4.92249960000001,4.34
"8",6.24273551666666,3
"9",8.99121313333335,6.68
"10",10.88674045,8.9
"11",8.69622806666667,6.68
"12",34.6396723333334,34.71
"13",42.5941884999999,20.03
"14",34.642743,38.72
"15",43.9096973333333,42.72
"16",32.0884634285715,62.745
"17",40.8446766666667,73.76
"18",11.3611423333333,3.675
"19",68.427553,53.4
"20",59.0990693333333,49.84
"21",8.56034233333333,1.335
"22",26.3089603333334,26.7
"23",25.9830495,31.28
"24",25.0356485,32.04
"25",25.013148,27.59
"26",28.3572581666667,20.56
"27",22.097347,24.83
"28",9.48065466666666,11.57
"29",10.7249331666667,13.35
"30",10.2502044047619,9.35
"31",9.91522023809524,8.01
"32",8.78946183333333,7.34
"33",21.7640573333333,18.69
"34",20.0057088333334,22.695
"35",13.3902593,14.02
"36",12.9692513333334,14.02
"37",12.8434265000001,12.68
"38",12.3777145000001,12.68
"39",6.1761445,2.17
"40",3.95898683333333,5.34
"41",2.6519752,1.78
"42",2.51339486666666,2.67
"43",9.79842533333335,4.93
"44",8.2618185,8.54
"45",8.00209586666667,2.405
"46",14.3019761,43.255
"47",12.1257583333333,18.69
"48",10.8420473333333,21.36
"49",12.2836963333333,13.88
"50",5.21962966666667,5.34
"51",20.5296285,16.02
"52",34.3340693333333,19.58
"53",31.5055533333333,17.8
"54",9.33144093333334,1.07
"55",35.4317326666666,56.07
"56",13.2338878333333,1.91
"57",20.378296,28.04
"58",12.1821081333333,10.045
"59",18.5893501666667,7.375
"60",7.21233483333332,5.13
"61",6.42682733333333,6.1
"62",16.3393278333333,12.26
"63",15.929861,19.88
"64",17.1514586666667,19.1
"65",2.60920783333333,2.56
"66",3.6105071,2.14
"67",2.61540916666667,3.74
"68",2.14871933333334,0.82
"69",10.4027586833333,5.34
"70",8.94423183333334,8.5
"71",4.23341330000001,2.36
"72",6.96725941666667,2.07
"73",10.2858951666667,16.02
"74",12.8581809761905,10.68
"75",8.98783966666667,12.02
"76",8.00702133333333,6.68
"77",9.65423033333334,16.02
"78",18.8951571666667,3.115
"79",24.6487336666667,9.345
"80",31.6741598333333,46.72
"81",28.192143,26.7
"82",41.9491911666667,80.1
"83",33.8715916666667,16.02
"84",30.1942598333334,23.495
"85",5.69772,0.835
"86",17.8967158333333,13.35
"87",18.1425598333334,15.69
"88",18.4589838333333,37.38
"89",19.1627405,35.24
"90",20.7948313333334,45.92
"91",18.8037155,22.43
"92",12.7675276666667,5.01
"93",5.52080014285712,4.81
"94",12.26444775,3.34
"95",5.67672033333333,2.67
"96",1.99083402619048,7.34
"97",13.3338456666667,8.51
"98",4.03142163333334,0.835
"99",5.89306173333333,5.34
"100",4.50931973333334,2.67
"101",3.65727736666667,2.67
"102",3.44883690000001,24.92
"103",6.32714733333332,5.93
"104",8.25218793333332,9.15
"105",6.99653576666667,6.87
"106",5.05851386666667,5.34
"107",4.80264583333333,7.12
"108",1.75542016666667,0.835
"109",5.78671345000001,8.845
"110",10.1436040666667,14.69
"111",7.25989686666667,10.68
"112",4.02112496666667,6.005
"113",8.61227711666666,12.82
"114",9.26097258333333,12.02
"115",6.47450163333333,5.34
"116",6.6506445,5.34
"117",7.22043233333333,7.12
"118",8.22028433333331,8.54
"119",7.77688016666666,3.2
"120",17.6859948333333,24.92
"121",17.5692273333334,16.69
"122",19.152936,16.02
"123",29.7264749,70.09
"124",72.8371131666666,73.42
"125",61.0381423333333,81.17
"126",46.996623,35.09
"127",27.2604224666667,7.58
"128",34.5815253333333,21.765
"129",13.5807921666667,14.95
"130",11.5325657666667,39.695
"131",10.9995461666667,3.24
"132",22.7645891666667,13.35
"133",18.399038,13.35
"134",7.27528446666665,5.87
"135",9.21876533333336,7.34
"136",5.57106033333335,10.3
"137",5.80596316666669,4.34
"138",4.4588825,5.875
"139",4.12422536666667,3.74
"140",4.31365280000001,4.01
"141",6.76750585,10.415
"142",7.65240576666666,8.54
"143",7.70540333333334,6.01
"144",7.75823246666666,8.01
"145",107.653899333333,108.14
"146",125.814843333333,127.4
"147",117.527643666666,107.87
"148",13.6296725,7.155
"149",25.1709455,16.685
"150",19.1950398333333,18.31
"151",28.3307346666666,24.92
"152",22.3723915,20.6
"153",30.3181705,22.88
"154",26.9260388333333,10.01
"155",33.4013145,10.235
"156",13.9117236666667,12
"157",13.3608276666667,12.46
"158",4.42816366666667,1.67
"159",11.7075106333333,10.015
"160",11.4412476666667,7.79
"161",18.8189005,20.26
"162",15.7299878809524,15.1
"163",7.50109966666667,5.87
"164",14.1622858333333,6.175
"165",8.33912599999999,6.26
"166",8.51588426666668,7
"167",9.2041196,12.89
"168",13.1199558,19.89
"169",3.42297176666667,1.93
"170",6.32426556666666,5.34
"171",5.0839153,3.74
"172",4.8458364,3.74
"173",6.01053086666667,2.67
"174",3.28344016666667,1.34
"175",6.62121196666667,1.865
"176",3.88768633333334,2
"177",2.90484333333333,1.67
"178",3.05917603333334,2.34
"179",3.60372356666667,1.17
"180",2.8763101,2.94
"181",3.973436,6.14
"182",1.777722,1.34
"183",2.77289733333333,0.585
"184",2.24573433333333,0.746
"185",18.3593866666666,10.68
"186",15.8670459166667,6.86
"187",6.89083505000001,0.435
"188",8.23151876666665,0.96
"189",3.7759789,2.78
"190",4.3983334,4.27
"191",3.86761993333334,3.2
"192",48.9108923666666,51.62
"193",57.3229529666666,53.4
"194",53.0315219666667,51.37
"195",5.49344303333332,2.46
"196",5.76453556666667,2.17
"197",32.3085434333333,45.545
"198",24.3444873333333,15.35
"199",23.9317901666667,19.07
"200",27.3124385,29.44
"201",28.5977943333333,18.54
"202",50.3944230000001,60.88
"203",36.2268603333333,32.04
"204",38.8486931666667,74.76
"205",29.6406323333334,28.985
"206",15.7901526666667,3.34
"207",31.6531273166667,60.07
"208",3.93933131666667,1.335
"209",2.9222089,0.534
"210",4.2625516,2.314
"211",7.47770319999999,6.586
"212",23.5489418333333,23.13
"213",25.8969167666667,21.96
"214",23.6575769666667,32.64
"215",24.7502068333334,23.49
"216",19.7358711666667,4.27
"217",41.9056201666667,47.25
"218",39.7369591666667,45.9
"219",36.4335156666667,28.99
"220",37.9927638333333,23.815
"221",32.206495,30.88
"222",23.349373,24.6
"223",5.06636463333334,4.72
"224",5.23464476666667,4.47
"225",4.9651754,4.94
"226",7.12990801666666,4.67
"227",6.5290439,7.59
"228",23.6964649833333,44.11
"229",28.0865236666667,28.08
"230",28.5391350000001,28.29
"231",28.5118383333334,28.45
