"",".pred","actual"
"1",2.65475931666667,3.916
"2",2.24550995,2.05
"3",2.60968565,2.674
"4",2.67254678333333,2.582
"5",2.73966218333333,2.68
"6",2.75981788333333,2.748
"7",4.30569268333333,5.3305
"8",4.0867519,4.142
"9",3.739171,3.898
"10",3.27372493333333,3.173
"11",4.06300166666667,3.649
"12",2.42585143333334,3.3335
"13",2.44709848333334,2.45
"14",2.10355015,1.866
"15",2.35042783333333,2.229
"16",2.62539678333333,2.302
"17",1.1181221,0.7705
"18",0.478603799999999,0.55
"19",0.420120649999999,0.367
"20",0.36234405,0.332
"21",0.436264083333334,0.379
"22",0.460112116666667,0.046
"23",0.733475583333333,1.6795
"24",0.0398338,0.018
"25",0.0519318166666666,0.018
"26",0.0750887,0.019
"27",0.0670698333333333,0.042
"28",0.596507816666667,0.024
"29",0.647447149999999,4.607
"30",0.420233133333333,0.122
"31",0.558056383333333,0.0835
"32",0.1632988,0.13
"33",0.157811466666666,0.138
"34",0.158122683333333,0.153
"35",0.172479133333333,0.146
"36",0.191886283333334,0.15
"37",1.13820725,0.2955
"38",1.68484858333333,0.312
"39",0.264778633333334,0.254
"40",0.307463683333333,0.295
"41",0.568776783333334,0.311
"42",0.548729283333333,0.218
"43",1.63150513333333,0.763
"44",2.79850073333333,4.9615
"45",3.64400518333334,3.627
"46",3.66347906666667,3.449
"47",3.03594728333334,4.719
"48",1.95111935,0.713
"49",1.80873548333333,1.634
"50",2.19609021666667,1.775
"51",1.83282331666666,1.236
"52",4.67867395,5.179
"53",4.53611286666666,4.996
"54",4.71005989999999,4.673
"55",3.99118505,4.749
"56",3.87599706666667,4.856
"57",2.48450726666666,3.118
"58",3.4995362,3.782
"59",0.46722385,0.154
"60",2.72226533333333,5.1335
"61",1.15120956666667,1.508
"62",0.136641216666667,0.139
"63",0.528685266666667,0.57
"64",0.372195383333334,0.279
"65",3.12528795,2.727
"66",3.19950858333333,3.24
"67",3.0963469,3.205
"68",4.43506903333333,4.506
"69",4.56236405,4.398
"70",4.78265151666667,4.7965
"71",2.50047126666666,2.437
"72",2.53813363333333,1.888
"73",2.69393465,3.419
"74",2.72732485000001,2.6515
"75",2.00776875,2.4425
"76",2.19951185,1.5695
"77",2.61366861666667,2.708
"78",2.55030036666667,2.575
"79",2.17863098333333,2.392
"80",1.67755491666667,1.657
"81",2.05392648333333,0.992
"82",2.65360651666667,2.822
"83",1.65611291666667,2.3885
"84",0.804001183333333,0.7205
"85",0.1031338,0.024
"86",0.02435615,0.013
"87",0.420845483333333,0.419
"88",0.435755916666666,0.429
"89",0.307244233333333,0.331
"90",0.397269166666666,0.405
"91",2.33425675,1.9965
"92",1.12719643333333,0.771
"93",0.492364066666666,0.488
"94",0.52126165,0.494
"95",0.5189987,0.409
"96",0.525093149999999,0.438
"97",0.527579616666666,0.559
"98",0.48152085,0.499
"99",0.462192066666667,0.428
"100",0.294822666666667,0.055
"101",1.0746978,0.0915
"102",0.146554266666667,0.052
"103",0.0443466499999999,0.041
"104",0.0361519166666667,0.032
"105",0.0457386000000001,0.041
"106",3.20026645,4.426
"107",2.90623665,3.8205
"108",2.05815911666667,2.559
"109",1.49187638333333,1.004
"110",1.7081492,1.608
"111",1.58829295,1.141
"112",3.80491533333334,5.998
"113",4.5429156,2.753
"114",3.52398795,3.365
"115",3.19464631666666,2.074
"116",3.07357296666666,1.863
"117",3.81820675,4.048
"118",4.10453611666665,4.542
"119",3.55857038333334,2.7365
"120",2.56942381666666,2.217
"121",2.03548521666667,1.977
"122",2.77009491666667,2.375
"123",2.0506843,2.4
"124",1.97437423333333,1.675
"125",2.05976345,2.195
"126",2.10921941666667,2.244
"127",2.11478585,2.406
"128",1.08269651666667,1.205
"129",1.03900091666667,0.732
"130",0.84547465,0.758
"131",0.8403358,0.784
"132",2.15863468333333,0.595
"133",1.18110358333333,0.1635
"134",0.211730833333334,0.028
"135",0.118697283333333,0.066
"136",0.156372133333333,0.051
"137",0.244732,0.246
"138",0.219129316666666,0.2
"139",0.430781666666667,0.519
"140",0.17099745,0.013
"141",0.16128105,0.024
"142",2.82295275,3.4585
"143",2.36793801666667,2.155
"144",2.377158,2.054
"145",2.36842266666667,2.213
"146",2.32563983333334,2.273
"147",2.38945106666667,2.392
"148",2.3701781,2.282
"149",2.52327563333333,2.218
"150",2.9570855,2.224
"151",0.571100183333334,0.04
"152",0.581177216666667,0.031
"153",0.106371266666667,0.12
"154",0.0913890166666667,0.084
"155",0.103570083333333,0.083
"156",0.0970080166666667,0.065
"157",0.61567585,5.5765
"158",1.29973983333333,1.662
"159",1.06008763333333,0.474
"160",1.24723755,0.935
"161",1.22269915,1.538
"162",1.00315211666667,0.613
"163",0.11002805,0.109
"164",0.133540216666667,0.116
"165",1.18466706666666,0.228
"166",1.7166823,0.2535
"167",0.54146215,0.242
"168",0.0777139166666666,0.077
"169",0.0857043666666667,0.061
"170",1.23420993333333,1.106
"171",4.15902626666667,3.802
"172",3.94767906666667,3.945
"173",3.89851825,4.04
"174",0.92674835,2.698
"175",1.20700848333333,1.257
"176",2.20464353333333,1.512
"177",2.35754406666667,2.595
"178",1.91300183333333,1.375
"179",2.67792016666667,2.672
"180",1.21075448333333,1.232
"181",1.15101198333333,1.101
"182",0.974787633333333,0.788
"183",3.55441970000001,3.679
"184",2.50443795,0.049
"185",0.658172933333334,0.502
"186",0.680358833333333,0.733
"187",0.784564766666666,0.94
"188",1.29807031666667,0.073
"189",0.439451800000001,0.021
"190",0.529935933333333,0.1785
"191",1.53589136666667,1.156
"192",3.15566691666667,2.471
"193",2.56976596666667,1.332
"194",2.46438248333334,1.365
"195",2.21454113333334,1.52
"196",1.62540108333333,1.106
"197",1.48060758333333,1.275
"198",1.80903356666667,1.674
"199",0.44565155,0.475
"200",0.432411466666667,0.361
"201",0.4608044,0.416
"202",1.80040456666667,3.8525
"203",0.02083145,0.013
"204",0.25408555,0.06
"205",0.227407433333334,0.046
"206",1.95068281666666,0.0265
"207",0.0881458000000002,0.082
"208",0.0975101833333332,0.191
"209",0.662625033333333,0.63
"210",0.675302866666666,0.633
