"",".pred","actual"
"1",4.92127096666666,4.27
"2",5.41678966666666,4.27
"3",4.52422773333333,3.74
"4",22.502251,18.69
"5",28.9857055000001,18.69
"6",30.0619950000001,20.03
"7",5.07457843333334,4.34
"8",6.18520953333333,3
"9",9.34301296666669,6.68
"10",11.22530215,8.9
"11",8.29011333333333,6.68
"12",35.089123,34.71
"13",42.0597968333333,20.03
"14",33.8117716666666,38.72
"15",44.8248256666666,42.72
"16",29.9179726666667,62.745
"17",39.8489804999999,73.76
"18",11.6923886666667,3.675
"19",65.9291024999999,53.4
"20",57.0629444999999,49.84
"21",10.3828778333333,1.335
"22",26.3192448333333,26.7
"23",26.2655638333333,31.28
"24",25.5365121666667,32.04
"25",25.4205106666667,27.59
"26",29.1240823333334,20.56
"27",25.3833268333333,24.83
"28",9.2251253095238,11.57
"29",11.2298240952381,13.35
"30",10.5119087619048,9.35
"31",9.94106642857144,8.01
"32",8.71713166666665,7.34
"33",24.8013383333333,18.69
"34",16.3730476666667,22.695
"35",13.4265083666667,14.02
"36",12.9187639,14.02
"37",12.6763224,12.68
"38",12.2682678,12.68
"39",5.98362700000001,2.17
"40",3.91198764761905,5.34
"41",2.48156248095237,1.78
"42",2.28466233333333,2.67
"43",8.72525066666667,4.93
"44",8.285315,8.54
"45",7.44479733333334,2.405
"46",15.2179146666667,43.255
"47",13.3043445,18.69
"48",10.6090816666667,21.36
"49",12.5827483333333,13.88
"50",5.27764416666667,5.34
"51",21.58436,16.02
"52",34.019167,19.58
"53",30.3017371666666,17.8
"54",10.5472588333333,1.07
"55",36.4533835,56.07
"56",14.9772055,1.91
"57",21.831943,28.04
"58",13.9281411666667,10.045
"59",18.5015158333333,7.375
"60",6.68082783333332,5.13
"61",6.28322866666666,6.1
"62",16.2423425,12.26
"63",15.9159381666667,19.88
"64",17.3265365,19.1
"65",2.53785016666667,2.56
"66",3.54253666666666,2.14
"67",2.63790033333334,3.74
"68",2.25177833333333,0.82
"69",12.7085206666667,5.34
"70",8.39214180000002,8.5
"71",3.88792893333334,2.36
"72",6.9329138,2.07
"73",11.7118956666667,16.02
"74",12.9080343333334,10.68
"75",9.21631483333334,12.02
"76",8.49653916666666,6.68
"77",9.81220333333335,16.02
"78",20.4327725666667,3.115
"79",27.5631433333334,9.345
"80",32.3655421666666,46.72
"81",27.9842061666667,26.7
"82",45.3106521666667,80.1
"83",36.6432158333334,16.02
"84",27.2909356666666,23.495
"85",4.97998976666667,0.835
"86",17.2648781666666,13.35
"87",17.6951736666666,15.69
"88",18.0065635,37.38
"89",18.8103476666666,35.24
"90",21.0998708333333,45.92
"91",19.1166283333333,22.43
"92",12.126782,5.01
"93",5.33233699999998,4.81
"94",12.4567457,3.34
"95",5.54820077380952,2.67
"96",2.21987543333333,7.34
"97",8.99024729999999,8.51
"98",4.81021516666667,0.835
"99",6.00839583333332,5.34
"100",4.47107553333334,2.67
"101",3.5024337,2.67
"102",3.14246540000001,24.92
"103",7.28044703333332,5.93
"104",8.42832583333332,9.15
"105",6.87038286666667,6.87
"106",5.71441116666668,5.34
"107",4.55796833333333,7.12
"108",1.88278166666667,0.835
"109",6.77634875000001,8.845
"110",10.4468115,14.69
"111",7.55363550000002,10.68
"112",4.56447776666667,6.005
"113",9.11948678333334,12.82
"114",9.02849128333333,12.02
"115",6.27752666666666,5.34
"116",6.25641516666666,5.34
"117",7.02062049999999,7.12
"118",8.29920799999999,8.54
"119",7.88930433333332,3.2
"120",17.0018709333333,24.92
"121",17.6785731666667,16.69
"122",18.5928611666667,16.02
"123",26.6574157333333,70.09
"124",70.7997596666667,73.42
"125",62.3727483333333,81.17
"126",48.4653486666667,35.09
"127",27.1062161666667,7.58
"128",36.4724176666667,21.765
"129",14.7840916666667,14.95
"130",13.88844,39.695
"131",9.40586910000002,3.24
"132",22.7779768333334,13.35
"133",16.3805975,13.35
"134",6.76610576666665,5.87
"135",8.91391216666669,7.34
"136",5.44227633333335,10.3
"137",5.57598466666668,4.34
"138",4.004519,5.875
"139",4.02885445000001,3.74
"140",3.63786563333334,4.01
"141",7.06486815,10.415
"142",7.52839276666667,8.54
"143",7.92061253333334,6.01
"144",7.74017133333334,8.01
"145",105.300423666667,108.14
"146",126.547284666667,127.4
"147",118.793323,107.87
"148",15.6765953333333,7.155
"149",23.8984923333333,16.685
"150",19.3542341666667,18.31
"151",26.211744,24.92
"152",21.21825,20.6
"153",30.1012211666666,22.88
"154",28.6118196666666,10.01
"155",36.8454755,10.235
"156",14.0351995,12
"157",13.148237,12.46
"158",4.43625166666667,1.67
"159",15.115728,10.015
"160",11.562078,7.79
"161",18.4699771666667,20.26
"162",15.3028904047619,15.1
"163",8.00645166666667,5.87
"164",14.1958912380952,6.175
"165",7.91695939999999,6.26
"166",8.14501226666666,7
"167",8.97246426666667,12.89
"168",12.5185294,19.89
"169",3.05927016666666,1.93
"170",6.20823173333332,5.34
"171",4.83335206666667,3.74
"172",4.27600913333334,3.74
"173",5.80882274999999,2.67
"174",3.23709286666667,1.34
"175",7.02484266666667,1.865
"176",4.0443613,2
"177",2.95776166666667,1.67
"178",2.96245046666667,2.34
"179",3.3803301,1.17
"180",2.83423416666667,2.94
"181",4.00036666666667,6.14
"182",2.300817,1.34
"183",3.21471566666667,0.585
"184",2.7720381,0.746
"185",18.6014616666667,10.68
"186",15.5582643333333,6.86
"187",7.80759328333333,0.435
"188",7.67772669999999,0.96
"189",4.02742226666667,2.78
"190",4.3993961,4.27
"191",3.5790522,3.2
"192",50.1165387999999,51.62
"193",57.3123182666666,53.4
"194",53.1433776,51.37
