"",".pred","actual"
"1",0.0806574666666666,0.061
"2",0.0600630166666666,0.056
"3",0.0647255,0.066
"4",0.34544165,0.322
"5",0.428198083333334,0.47
"6",0.4639296,0.587
"7",0.0922781833333334,0.08
"8",0.101381716666667,0.0875
"9",0.302101016666666,0.267
"10",0.322782416666667,0.348
"11",0.3887593,0.365
"12",0.453398850000001,0.35
"13",0.454756583333333,0.383
"14",0.592726366666666,0.528
"15",0.673779900000002,0.679
"16",0.1522577,0.2795
"17",0.508893366666667,0.3145
"18",0.180831583333333,0.016
"19",0.126061666666667,0.014
"20",0.14094173,0.0195
"21",0.22351155,0.071
"22",0.124104383333333,0.139
"23",0.0820143733333333,0.039
"24",0.0679178733333334,0.014
"25",0.0624597233333334,0.018
"26",0.132037033333333,0.1435
"27",0.197689833333333,0.1645
"28",0.335865516666666,0.38
"29",0.337208266666667,0.319
"30",0.3380477,0.372
"31",0.342174666666667,0.345
"32",0.362771533333334,0.336
"33",0.194241456666667,0.384
"34",0.10539587,0.084
"35",0.0592974,0.056
"36",0.0608085500000001,0.057
"37",0.0668070000000001,0.067
"38",0.0693462666666668,0.066
"39",0.1978185,0.014
"40",0.488479283333333,0.579
"41",0.29353345,0.434
"42",0.456631266666667,0.428
"43",0.258364966666667,0.166
"44",0.387480016666666,0.472
"45",0.113066333333333,0.059
"46",0.251372166666667,0.35
"47",0.324956016666666,0.325
"48",0.344162016666666,0.399
"49",0.3851429,0.315
"50",0.577818316666667,0.614
"51",0.288920633333333,0.263
"52",0.349931416666667,0.379
"53",0.3965671,0.4
"54",0.0952205833333334,0.067
"55",0.0572059333333332,0.014
"56",0.128463693333333,0.0585
"57",0.1124172,0.0445
"58",0.0619290166666667,0.0715
"59",0.0987642000000001,0.092
"60",0.0801886333333333,0.095
"61",0.0409925333333333,0.026
"62",0.0473988666666666,0.046
"63",0.0345854833333333,0.014
"64",0.0372051166666666,0.014
"65",0.102039666666667,0.179
"66",0.117156566666667,0.08
"67",0.177364066666667,0.192
"68",0.0759199,0.071
"69",0.0889460333333332,0.06
"70",0.0979229833333334,0.06
"71",0.0769636500000001,0.056
"72",0.1198766,0.0705
"73",0.235761466666667,0.149
"74",0.2527157,0.264
"75",0.186095416666667,0.178
"76",0.18933295,0.169
"77",0.230860916666667,0.121
"78",0.122840396666667,0.0515
"79",0.102072916666667,0.1
"80",0.10478341,0.073
"81",0.0955957499999999,0.061
"82",0.0465593833333333,0.015
"83",0.132543566666667,0.0955
"84",0.104948183333333,0.049
"85",0.0430094166666667,0.0305
"86",0.0545598333333335,0.075
"87",0.0397158,0.037
"88",0.0419195,0.015
"89",0.0393659833333333,0.015
"90",0.0354350166666666,0.015
"91",0.0751109833333333,0.106
"92",0.126683033333334,0.218
"93",0.2136732,0.223
"94",0.0996991833333335,0.0975
"95",0.0518388833333333,0.062
"96",0.05910775,0.054
"97",0.07117925,0.0205
"98",0.0550938666666666,0.0585
"99",0.25528831,0.299
"100",0.3192697,0.334
"101",0.335690233333333,0.385
"102",0.342236466666667,0.358
"103",0.12696335,0.123
"104",0.16777135,0.221
"105",0.171732516666667,0.16
"106",0.114235083333333,0.116
"107",0.120562633333333,0.063
"108",0.0597363,0.0515
"109",0.05464795,0.0495
"110",0.0912035,0.095
"111",0.0875290666666667,0.114
"112",0.0826419499999999,0.051
"113",0.148900416666667,0.278
"114",0.158328793333333,0.21
"115",0.114897733333333,0.08
"116",0.119699183333333,0.127
"117",0.147130783333333,0.15
"118",0.160654733333333,0.162
"119",0.155468983333333,0.063
"120",0.257472283333333,0.351
"121",0.14515825,0.016
"122",0.190086216666667,0.052
"123",0.106458683333333,0.0935
"124",0.132472383333333,0.13
"125",0.174492383333334,0.16
"126",0.0974498500000001,0.088
"127",0.0956659499999999,0.118
"128",0.23779475,0.3275
"129",0.0471572666666667,0.026
"130",0.0431249166666667,0.0275
"131",0.0422672166666666,0.0325
"132",0.118861266666667,0.119
"133",0.0902000666666666,0.078
"134",0.08180478,0.103
"135",0.0632150666666667,0.056
"136",0.0951428833333336,0.1
"137",0.0936273500000002,0.085
"138",0.0780074500000001,0.0795
"139",0.0559058999999999,0.054
"140",0.0587458166666665,0.064
"141",0.121688116666667,0.1405
"142",0.199871033333333,0.173
"143",0.171910983333333,0.132
"144",0.165783483333333,0.077
