"","Depth","NO3"
"1",-0.217010309278351,2.51188230830159
"2",-0.035800306544049,2.45808884101587
"3",0,2.44846953077778
"4",0.00541378187737385,2.39834660822222
"5",0.0121000221533008,2.38464618533333
"6",0.0199016393442623,2.37980369869841
"7",0.0377589527027027,2.41285471303175
"8",0.0598023529411765,2.34023878260317
"9",0.0717995902734479,2.33227664603175
"10",0.0748550351288056,2.33866857525397
"11",0.0837117192198643,2.32579750663492
"12",0.0924228889576245,2.31252450855555
"13",0.0995553719008265,2.30782668868254
"14",0.105488342512457,2.28950093295238
"15",0.110483739837398,2.25616133023809
"16",0.11897935483871,2.24508749661905
"17",0.128741913643332,2.16324137371429
"18",0.138665979381443,2.11898314957143
"19",0.149703048780488,2.0714212208254
"20",0.158056826753835,2.04837625412698
"21",0.163790721649485,2.04461718855556
"22",0.171780487804878,2.04214182533333
"23",0.175501699320272,2.05873434831746
"24",0.188741463414634,1.98891552679365
"25",0.196889577502332,1.96568843415873
"26",0.208200502891627,1.92062659969841
"27",0.215115936151855,1.9285448514127
"28",0.221934906037585,1.9922662851746
"29",0.226811382113821,1.9209327111746
"30",0.239019192323071,1.80687703955556
"31",0.243565191517895,1.78347845161905
"32",0.24669918699187,1.77427031904762
"33",0.2488,1.76326551084127
"34",0.251382113821138,1.76136695966667
"35",0.252493336685944,1.76108859060317
"36",0.258692649400721,1.75490572833333
"37",0.265256097560976,1.74404605312698
"38",0.270102479338843,1.73990053726984
"39",0.27579837398374,1.73965641665079
"40",0.279627196433255,1.74100284760317
"41",0.282268795574554,1.74671938580952
"42",0.284191702288157,1.75697622926984
"43",0.297092180035202,1.83683257012698
"44",0.311285745931669,1.85807130914286
"45",0.32468180665878,1.83700632193651
"46",0.330676422764228,1.8387406572381
"47",0.334122470874193,1.85237090607937
"48",0.341840650406504,1.83503873606349
"49",0.354152419032387,1.81685365674603
"50",0.3607343729175,1.80398048584127
"51",0.363710812169977,1.80483362590476
"52",0.377157555946693,1.78025931615873
"53",0.383823487972509,1.77856284755556
"54",0.400833057292547,1.79489020193651
"55",0.419711382113821,1.78754765496825
"56",0.430772215649823,1.78428918877778
"57",0.446335665733707,1.77885634301587
"58",0.45,1.76827590333333
"59",0.453222764227642,1.76870702468254
"60",0.461510448162333,1.66741292468254
"61",0.482730654404905,1.69759025968254
"62",0.5,1.67098827606349
"63",0.5087,1.67343277125397
"64",0.528178861788618,1.65037320712698
"65",0.533808943089431,1.6427354221746
"66",0.536287804878049,1.64255442425397
"67",0.547686178861789,1.62972740849206
"68",0.55,1.6296166538254
"69",0.554323007291929,1.63108394952381
"70",0.563910569105691,1.63030554298413
"71",0.584510569105691,1.62689112487302
"72",0.607561478501383,1.50058452690476
"73",0.62290243902439,1.23837013492064
"74",0.629110669684016,1.23827248471429
"75",0.635476070740089,1.23882331911111
"76",0.645298969072165,1.23891732247619
"77",0.715629508196722,1.21682747765079
"78",0.744684536082474,1.20314752861905
"79",0.772409278350516,1.20216245836508
"80",0.798975156329221,1.19665817801587
"81",0.820330927835052,1.19347045363492
"82",0.844731958762887,1.21836950055556
"83",0.886434020618557,1.2435076492381
"84",0.913023745212659,1.29256208896825
"85",0.92,1.22796478901587
"86",1.01,1.22940775374603
"87",1.01473983739837,1.22864025584127
"88",1.06736494845361,1.23707584809524
"89",1.11450412371134,1.21615169030159
"90",1.26489473684211,1.20299113173016
"91",1.32953356382979,1.20544605828571
"92",1.35158350515464,1.19845849090476
"93",1.36102280927835,1.19864017963492
"94",1.38650208333333,1.20151278450794
"95",1.43227835051546,1.2368427958254
"96",1.47463917525773,1.24529338771429
"97",1.48680412371134,1.24788659280952
"98",1.69662831086439,1.25514983204762
"99",1.72690412371134,1.25628107152381
"100",1.75103092783505,1.2562842182381
