"","Turb","NO3"
"1",2.13934426229508,1.47052556057143
"2",3.13357723577236,1.47051038496825
"3",4.2740206185567,1.50243339096825
"4",5.56925553489944,1.58183981633333
"5",7.01126922426906,1.57966449739683
"6",7.55650406504065,1.57951998126984
"7",7.83462058475579,1.57851068930159
"8",8.12814432989691,1.57252281373016
"9",8.8814262295082,1.54759069455556
"10",9.94670187595065,1.54451559263492
"11",10.9167845275624,1.55057834976191
"12",12.2739024390244,1.55862667922222
"13",13.2160892344093,1.55280138006349
"14",13.5048360655738,1.5411250697619
"15",13.9732511943676,1.54223645861905
"16",14.2963914434226,1.53975362947619
"17",14.8666666666667,1.53346316350794
"18",15.5084536082474,1.53201683765079
"19",16.1401247090123,1.52583794547619
"20",16.483476657447,1.49578981290476
"21",16.7847623837063,1.49541913779365
"22",17.2089516830207,1.49706705101587
"23",17.5083781745034,1.49640179414286
"24",18.3315624471861,1.49383327049206
"25",19.719587628866,1.49874866011111
"26",20.6262886597938,1.49345605471429
"27",21.3348453608247,1.489413158
"28",22.3063097853642,1.48502383460317
"29",23.7634882541829,1.48066402403175
"30",24.8909571703964,1.4813564534127
"31",25.8371134020619,1.47863531433333
"32",26.9626804123711,1.48106393163492
"33",27.853274690124,1.48001963104762
"34",28.5876829268293,1.48236890687302
"35",29.1741946932567,1.48214979171429
"36",29.6113402061856,1.48621829922222
"37",30.4182673597228,1.48639937136508
"38",31.5007257097161,1.48358584657143
"39",32.2021942837985,1.48800045311111
"40",33.0035772357724,1.49384216892063
"41",33.7786726804124,1.48950575047619
"42",34.6422764227642,1.48691588493651
"43",35.6602212723158,1.4912941177619
"44",36.4331707317073,1.52300641436508
"45",36.8637398373984,1.5121595857619
"46",37.6052845528455,1.505101054
"47",38.4443997614382,1.50136758561905
"48",39,1.5058127322381
"49",39.7973983739837,1.50821734312698
"50",40.6809703645424,1.51078587007937
"51",41.3292682926829,1.51810887185714
"52",42.3331707317073,1.51705383093651
"53",43.3660162601626,1.51967781577778
"54",45.1460415833667,1.51856868661905
"55",47.1810828933032,1.54339736892064
"56",48.479381443299,1.54142165495238
"57",49.6901639344262,1.53721436669841
"58",50.1132161568362,1.54362021204762
"59",50.8390447154472,1.55538436206349
"60",52.1729704132093,1.55568735631746
"61",53.9574836731974,1.55309034766667
"62",54.9038144329897,1.55645941146032
"63",56.250081300813,1.56567219438095
"64",57.3577646467186,1.5800602627619
"65",58.7609756097561,1.62743900477778
"66",59.979674796748,1.65208897592063
"67",61.0740407342218,1.66801985207937
"68",61.9083639877382,1.67636633050794
"69",64.4259793814433,1.70574613560317
"70",66.956366607996,1.71822781203175
"71",68.5950716620569,1.70027935588889
"72",71.2528865979381,1.69604132338095
"73",73.8123577235772,1.69563586025397
"74",76.0088106477839,1.69721463193651
"75",79.5483606557377,1.70283475244444
"76",81.781837265094,1.70623335028571
"77",82.7271544715447,1.70738758363492
"78",87.2646601359456,1.73584957125397
"79",91.5639024390244,1.75208476122222
"80",95.9414483278854,1.77896858134921
"81",100.193855791017,1.84733042819048
"82",103.69243902439,1.83211521188889
"83",106.516910569106,1.85221990314286
"84",113.105611788618,1.94774138714286
"85",119.921378754283,1.94342693028571
"86",126.841250327826,1.96652230507936
"87",137.40415233205,2.00261949952381
"88",146.69456217513,2.05855682130159
"89",156.28,2.19289239625397
"90",163.437304806891,2.244733222
"91",182.246281487405,2.25854617188889
"92",205.769896907217,2.29849673357143
"93",240.500487804878,2.32843553998413
"94",291.085447154472,2.33414713522222
"95",314.260427828869,2.331730058
"96",362.197111155539,2.33737860328571
"97",432.776917274326,2.25880745055556
"98",526.44162601626,2.25382315050794
"99",575.830910569105,2.24761721530159
"100",782.444845360825,2.2092763568254
"101",1343.58196721311,2.24235146815873
