"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"owcsuwq   ","P",04/25/1996 15:30,1,0,"",12.6,<4> ,0.40,<4> ,0.2,<4> ,97.0,<4> ,10.3,<4> ,0.15,<4> ,"","","",<-1> ,"","",7.7,<4> ,117,<4> ,"",<-1> ,
"owcsuwq   ","P",04/25/1996 15:45,1,0,"",12.7,<4> ,0.40,<4> ,0.2,<4> ,87.5,<4> ,9.3,<4> ,0.14,<4> ,"","","",<-1> ,"","",7.7,<4> ,185,<4> ,"",<-1> ,
"owcsuwq   ","P",04/25/1996 16:00,1,0,"",12.8,<4> ,0.40,<4> ,0.2,<4> ,85.2,<4> ,9.0,<4> ,0.14,<4> ,"","","",<-1> ,"","",7.7,<4> ,69,<4> ,"",<-1> ,
"owcsuwq   ","P",04/25/1996 16:15,1,0,"",12.8,<4> ,0.40,<4> ,0.2,<4> ,83.8,<4> ,8.9,<4> ,0.14,<4> ,"","","",<-1> ,"","",7.7,<4> ,68,<4> ,"",<-1> ,
"owcsuwq   ","P",04/25/1996 16:30,1,0,"",12.9,<4> ,0.40,<4> ,0.2,<4> ,82.9,<4> ,8.7,<4> ,0.13,<4> ,"","","",<-1> ,"","",7.7,<4> ,58,<4> ,"",<-1> ,
"owcsuwq   ","P",04/25/1996 16:45,1,0,"",13.0,<4> ,0.40,<4> ,0.2,<4> ,82.2,<4> ,8.7,<4> ,0.13,<4> ,"","","",<-1> ,"","",7.7,<4> ,63,<4> ,"",<-1> ,
"owcsuwq   ","P",04/25/1996 17:00,1,0,"",13.0,<4> ,0.40,<4> ,0.2,<4> ,81.8,<4> ,8.6,<4> ,0.13,<4> ,"","","",<-1> ,"","",7.7,<4> ,67,<4> ,"",<-1> ,
"owcsuwq   ","P",04/25/1996 17:15,1,0,"",13.1,<4> ,0.40,<4> ,0.2,<4> ,81.1,<4> ,8.5,<4> ,0.13,<4> ,"","","",<-1> ,"","",7.7,<4> ,64,<4> ,"",<-1> ,
"owcsuwq   ","P",04/25/1996 17:30,1,0,"",13.1,<4> ,0.40,<4> ,0.2,<4> ,80.5,<4> ,8.4,<4> ,0.13,<4> ,"","","",<-1> ,"","",7.7,<4> ,63,<4> ,"",<-1> ,
"owcsuwq   ","P",04/25/1996 17:45,1,0,"",13.1,<4> ,0.40,<4> ,0.2,<4> ,79.9,<4> ,8.4,<4> ,0.13,<4> ,"","","",<-1> ,"","",7.7,<4> ,60,<4> ,"",<-1> ,
