"","sin_doy","NO3"
"1",0.00348593282970453,0.108794356186635
"2",0.00958618787031833,0.108581403638149
"3",0.0104576290486876,0.108081550369162
"4",0.0122004869163158,0.108036676545526
"5",0.0130719022818987,0.108373134642016
"6",0.0156860861638131,0.108790567517975
"7",0.0191714947976836,0.108799066412301
"8",0.0226566704640621,0.108536505883935
"9",0.0252703738520143,0.108455551419854
"10",0.0296261534935514,0.108418945736511
"11",0.033110376165145,0.107659066302942
"12",0.0383359425374716,0.108782410000906
"13",0.0392067722198712,0.108684218541478
"14",0.0400775721252759,0.108682391191771
"15",0.0418190799596821,0.108996713416885
"16",0.0426897865660328,0.107463853644363
"17",0.0510119377186842,0.101698824927972
"18",0.0592262981381077,0.100100822389454
"19",0.0618359582042761,0.101359739047964
"20",0.0627057518467627,0.101396782280095
"21",0.0644451955987524,0.101647306520625
"22",0.0682364911815081,0.0848324683509412
"23",0.0696623310352215,0.0846797430201455
"24",0.0731393719803125,0.0769807560776647
"25",0.0870382256796075,0.0744142632998869
"26",0.0887744479178851,0.0742139407417333
"27",0.0907360475720128,0.0738612218600948
"28",0.0939814753881299,0.0718067025721363
"29",0.097468754267789,0.071332357254935
"30",0.103000810805943,0.0709117981621309
"31",0.106987490858889,0.0700036976283263
"32",0.107853933089734,0.0700144646928541
"33",0.110452765669057,0.0700455175250093
"34",0.111318876298009,0.0700716342714294
"35",0.115648148112111,0.0694770551632184
"36",0.117379246608471,0.0694574698215472
"37",0.119109988513317,0.0693678363649585
"38",0.121705421260148,0.0686237661649706
"39",0.123435248685322,0.0674606702680459
"40",0.133806154612437,0.0676949115637381
"41",0.136396638848132,0.0675763897366581
"42",0.139814645542339,0.0677350539025696
"43",0.140712032007285,0.0676735398194326
"44",0.144162426830055,0.0668177302290755
"45",0.146749075602252,0.0667408614567959
"46",0.148472951939104,0.0655448773437513
"47",0.163966913626147,0.0644597658559258
"48",0.165686044003259,0.064355482580595
"49",0.167937327376247,0.0643165751940323
"50",0.170840394182773,0.0645040426718282
"51",0.17169900222298,0.0645467146916457
"52",0.187987035626727,0.0639278442185625
"53",0.189698644635059,0.0639457144729278
"54",0.190554233353984,0.0639410528280121
"55",0.192264975972313,0.0638911626361808
"56",0.194829993107198,0.063838954955376
"57",0.196539265759461,0.0638374179068593
"58",0.198247941336547,0.0639934294644691
"59",0.212746843788345,0.065742537993561
"60",0.213598297266554,0.0658406891753627
"61",0.214602791628574,0.065270173609838
"62",0.21615168176562,0.0654245859296374
"63",0.220404030701135,0.065499633287501
"64",0.221254000889955,0.0655096943566207
"65",0.222953436504227,0.0656965724386097
"66",0.223802900638982,0.0657355714308156
"67",0.229744354165039,0.0755052773612729
"68",0.237370771864748,0.0783164033316071
"69",0.238217258787187,0.0799085087457814
"70",0.240755631447562,0.0790168609918693
"71",0.241601390823307,0.0789931967875916
"72",0.244982586976196,0.0789963936871747
"73",0.245827422466931,0.0790598384802386
"74",0.246672071255178,0.0782336537497087
"75",0.247516532699438,0.0777814328669826
"76",0.248360806158355,0.0775545121404404
"77",0.253422463321716,0.0775260448173179
"78",0.256793060557867,0.0777215471570557
"79",0.26436543271533,0.0779280364271904
"80",0.265205812005906,0.0778221040587535
"81",0.266045989876379,0.0778141946840933
"82",0.270378068551759,0.0783184162670792
"83",0.271921541625496,0.078816684730012
"84",0.273598421569775,0.0808497678781601
"85",0.274436550169007,0.0808126561108953
"86",0.275274470337519,0.0807044455236196
"87",0.276112181438922,0.081560182453585
"88",0.278624053978975,0.0815992651854441
"89",0.285313023277923,0.0825505215019809
"90",0.288652327652634,0.0831229242048387
"91",0.289486607262484,0.0826144964669377
"92",0.290320667011306,0.0827145435668108
"93",0.291154506265643,0.0824462848226262
"94",0.293654694729693,0.0831591389855166
"95",0.296152875955071,0.0829333632396402
"96",0.297817206539568,0.0830657016799158
"97",0.29864903286578,0.0833223848268555
"98",0.30031200442733,0.0825767862273751
"99",0.30280474957124,0.0825715822309399
