"Turb","NO3"
0.456896551724138,0.0850475001601975
3.13426229508197,0.0851095727422167
4.35245901639344,0.0851850813136021
5.92875781646104,0.0852226242312506
7.12963155163466,0.0846434681491408
9.04845360824742,0.0841835336500168
10.2858481724461,0.0834375577132154
11.2307587719298,0.0834469765178194
11.8757894736842,0.0834941160293293
12.8671397236236,0.0834768670253416
13.4469797755829,0.0834901174195776
14.1451546391753,0.0831706073068956
14.6701030927835,0.0831720011202603
15.3920833333333,0.0828373863827822
16.9806012301828,0.0821976630470321
17.639175257732,0.0819386774071916
18.1899783482833,0.0821886265528626
18.5614432989691,0.0825155789995425
18.9348453608247,0.0830798230829816
19.4375257731959,0.0834497898626324
19.9570052391415,0.0836101122038806
20.3915463917526,0.083639809704938
20.9985114407845,0.0833997479663723
21.5190721649485,0.0833433291726439
22.020618556701,0.0833048067755077
22.5345488625714,0.0831848700299939
23.5001458385718,0.0828426986826433
24.1460655737705,0.0828434290599619
24.9571134020619,0.0824370011873258
25.5321697154472,0.0823320821609829
26.1113402061856,0.0822133975515938
27.1216494845361,0.0821459686557567
27.8061755091778,0.0818432419467965
28.3560846446012,0.0815811128920566
28.7501030927835,0.081579991184909
29.3143895822029,0.0814599351671457
30.0289648121326,0.0814747521627955
30.4657731958763,0.0813967623398241
31.121210072672,0.0814237394179463
31.8863853092784,0.081340371247443
32.5505154639175,0.0813026189907817
33.1579166666667,0.0813055297880145
33.6482474226804,0.0813355135010832
34.1585567010309,0.0814111399055301
34.936935483871,0.0815678213809696
35.5659245448563,0.0815976979989988
36.0049484536083,0.0817597491554244
36.7148157941125,0.0817802466090525
37.4094845360825,0.0818234957891625
38.1134020618557,0.0818297812691939
38.7719298245614,0.0818416859852232
39.3041108247423,0.0816458906006543
40.0004939862543,0.0816432919924131
40.7061139446555,0.0816501748553821
41.2336065573771,0.0816989434294864
41.7684426229508,0.0817840296937604
42.5405263157895,0.0819801376763597
42.9929896907217,0.0819087810350691
43.2886836499957,0.0818225928594302
43.7358919980363,0.0817089050922258
44.045456725006,0.0814978366878998
44.4107464248343,0.0813749291484761
44.8317525773196,0.0809250138282538
45.339587628866,0.0807425737775016
46.1307346717309,0.080538288450331
46.6704878048781,0.0805271579219642
47.4551839392295,0.0806205046789577
48.162685482508,0.0808034852707648
48.961977607804,0.0807489033518475
49.468249112726,0.0807372586950292
50.3409605230073,0.0806051325108108
50.9669007731959,0.0806055413713026
51.701030927835,0.0805166683482224
52.3978556701031,0.0802601083086477
53.0220446735395,0.0801264751716772
53.4766967353952,0.0800733288995486
54.2548196721312,0.0801828488611823
55.071325136612,0.0802173478207618
56.7102941916017,0.0801741041720397
57.5784047748237,0.0802684987261452
58.6690418540298,0.0803768913870116
59.6997234096052,0.0804283835932227
60.9121737971478,0.080649995652917
61.6709278350516,0.0808136808698223
62.720824742268,0.0810376843236922
64.0959016393442,0.0814063179561011
65.2504647625486,0.0811890714253778
68.735595126523,0.0810058262767464
70.6552384020619,0.080919615521505
72.493305785124,0.0808923990868485
74.1346743776716,0.0808249937188949
77.2939560439561,0.0808500178624511
79.8116275139429,0.0808806883337218
81.4038009126247,0.0808908321286586
83.98125,0.0806604563649585
86.055585106383,0.0806386608955005
88.6355075014668,0.0806103999094574
92.0564560161779,0.0805957683748069
101.234098360656,0.0808444884998749
112.773132366888,0.0810874602592852
126.505154639175,0.0813793611030408
