"","Turb","NO3"
"1",0.456896551724138,0.0869228742696168
"2",3.13426229508197,0.0870119259906609
"3",4.35245901639344,0.0871847532881052
"4",5.92875781646104,0.0871425196055482
"5",7.12963155163466,0.0863420268531465
"6",9.04845360824742,0.0855599684923224
"7",10.2858481724461,0.084531734129444
"8",11.2307587719298,0.0843331101798337
"9",11.8757894736842,0.0843752732195292
"10",12.8671397236236,0.0842404516915249
"11",13.4469797755829,0.0842315990761024
"12",14.1451546391753,0.0837702701742234
"13",14.6701030927835,0.0837302989054179
"14",15.3920833333333,0.0832268591359175
"15",16.9806012301828,0.082223011352702
"16",17.639175257732,0.0815470210040826
"17",18.1899783482833,0.08164531936249
"18",18.5614432989691,0.0823253720605143
"19",18.9348453608247,0.0830230155424791
"20",19.4375257731959,0.0836874344416393
"21",19.9570052391415,0.0840672781936784
"22",20.3915463917526,0.0841542492896847
"23",20.9985114407845,0.0839226901751297
"24",21.5190721649485,0.083760939437712
"25",22.020618556701,0.0836495883843013
"26",22.5345488625714,0.0834983616197554
"27",23.5001458385718,0.0830503318137014
"28",24.1460655737705,0.0831938763729425
"29",24.9571134020619,0.0828626567411982
"30",25.5321697154472,0.0826840389570764
"31",26.1113402061856,0.0825567274813347
"32",27.1216494845361,0.0822904974224259
"33",27.8061755091778,0.0817798908043968
"34",28.3560846446012,0.081360240539156
"35",28.7501030927835,0.0813841467605324
"36",29.3143895822029,0.0811604600857091
"37",30.0289648121326,0.0810997530199729
"38",30.4657731958763,0.0810481629973157
"39",31.121210072672,0.0810862359228186
"40",31.8863853092784,0.0811108128722477
"41",32.5505154639175,0.0811403072302925
"42",33.1579166666667,0.0810480795932917
"43",33.6482474226804,0.0810551674233322
"44",34.1585567010309,0.0811377785628404
"45",34.936935483871,0.0813043804119734
"46",35.5659245448563,0.0813617595038712
"47",36.0049484536083,0.0815054566294225
"48",36.7148157941125,0.0814720611916846
"49",37.4094845360825,0.0813613978359961
"50",38.1134020618557,0.081312086365088
"51",38.7719298245614,0.0813627063203777
"52",39.3041108247423,0.0811135508817335
"53",40.0004939862543,0.0811241100476449
"54",40.7061139446555,0.0812674648011342
"55",41.2336065573771,0.0814015523209215
"56",41.7684426229508,0.0815773017569072
"57",42.5405263157895,0.0817883583232778
"58",42.9929896907217,0.0816664424511251
"59",43.2886836499957,0.0816892303180214
"60",43.7358919980363,0.0815412473867785
"61",44.045456725006,0.0811687376006629
"62",44.4107464248343,0.0809578229257188
"63",44.8317525773196,0.0804835411605686
"64",45.339587628866,0.0801190011207782
"65",46.1307346717309,0.0799094228526977
"66",46.6704878048781,0.0799376333254788
"67",47.4551839392295,0.0800475882466316
"68",48.162685482508,0.0802134834795481
"69",48.961977607804,0.0801816385880007
"70",49.468249112726,0.0802791442882605
"71",50.3409605230073,0.0801285003791312
"72",50.9669007731959,0.0800737401504441
"73",51.701030927835,0.0799182504087366
"74",52.3978556701031,0.0793880874052927
"75",53.0220446735395,0.0795150125300586
"76",53.4766967353952,0.0795028882155157
"77",54.2548196721312,0.0792477322796206
"78",55.071325136612,0.0792058246329527
"79",56.7102941916017,0.0791316808591626
"80",57.5784047748237,0.0792699418675609
"81",58.6690418540298,0.0792836802150927
"82",59.6997234096052,0.079304383363543
"83",60.9121737971478,0.0794700492776872
"84",61.6709278350516,0.0797435761479669
"85",62.720824742268,0.0801171172735786
"86",64.0959016393442,0.0806637604785209
"87",65.2504647625486,0.0799846861002356
"88",68.735595126523,0.0797273321560631
"89",70.6552384020619,0.079554834768594
"90",72.493305785124,0.0795492436946408
"91",74.1346743776716,0.0796092136586913
"92",77.2939560439561,0.0795605217962661
"93",79.8116275139429,0.0794892169530542
"94",81.4038009126247,0.0793643999432058
"95",83.98125,0.0792162145444384
"96",86.055585106383,0.0792462256999577
"97",88.6355075014668,0.0792473875717479
"98",92.0564560161779,0.079232199055042
"99",101.234098360656,0.0795063544643828
"100",112.773132366888,0.0798958058609752
"101",126.505154639175,0.0802028213358709
