"",".pred","actual"
"1",4.14271966666666,1.35
"2",3.540606,1.55
"3",15.112927,14.9
"4",18.5493831666667,13.2
"5",6.29622627777778,6.9
"6",4.70614166666667,5.8
"7",4.44383694444445,6.4
"8",4.51495738888888,1.7
"9",3.433148,0.7
"10",5.26939655555555,5.3
"11",9.83602755555555,9.5
"12",5.18136005555555,2.8
"13",10.0800952222222,15.4
"14",8.13472016666667,7.7
"15",10.3947514444445,6
"16",13.8643966666666,13.5
"17",4.50140133333334,1.9
"18",13.7607653333333,11.7
"19",13.2423266111111,13.5
"20",16.0127195555555,14.3
"21",12.7232922777778,5
"22",5.21661116666666,10.2
"23",7.64372711111112,4.2
"24",3.95448633333333,2.5
"25",3.66780444444445,1.5
"26",2.99244394444445,3
"27",6.27318566666667,1.1
"28",7.85956205555556,5.1
"29",7.577511,1.5
"30",6.44717994444444,9
"31",7.67499911111111,5.2
"32",8.005279,1.96666666666667
"33",5.62466988888889,1.05
"34",8.81365494444446,6.3
"35",9.76500622222223,15.4
"36",11.941912,9.1
"37",10.6679835,9.3
"38",6.97295416666666,2.05
"39",10.6783917777778,4.5
"40",11.6631861666666,5.6
"41",11.2663411666667,5.1
"42",8.36826938888887,5.4
"43",4.72582488888889,5.35
"44",19.7404026666666,67
"45",21.2991393333333,3.2
"46",19.7574576666666,50.8
"47",17.4632236666666,70.2
"48",4.3738635,4
"49",9.78073322222221,13.4
"50",10.2984893888889,14.2
"51",9.791035,10.9
"52",9.33454888888888,9.6
"53",8.82416883333333,11.8
"54",8.867088,4
"55",10.2152235,1.35
"56",17.42539,8.1
"57",10.5538273333333,8.5
"58",14.30451,4.8
"59",4.44140955555556,4.9
"60",7.48416144444445,7.3
"61",4.46963061111111,4.6
"62",1.99624133333334,0.9
"63",1.40031166666667,0.7
"64",1.29698016666667,0.5
"65",5.27851999999999,9.6
"66",5.18276716666667,5.6
"67",7.21610888888888,6.1
"68",8.08916772222221,1.7
"69",2.79730299999999,1.1
"70",3.06302783333332,1.1
"71",3.32364583333332,1.2
"72",8.60306316666666,3
"73",7.60387916666666,8.7
"74",8.98132050000001,5
"75",11.6460100555556,8.3
"76",8.9440485,7.9
"77",13.1603475555556,14.4
"78",13.0829938333334,9.5
"79",8.6603405,13.9
"80",14.6369296666667,8.55
"81",32.3389535,23.8
"82",32.3560293333333,17.7
"83",28.4262236666666,23.8
"84",27.5460378333334,24.6
"85",26.3333243333333,25.2
"86",24.504292,24
"87",27.2167743333333,18.5
"88",33.3220823333334,24.6
"89",33.6415243333333,36.6
"90",39.8035136666667,45.8
"91",12.9325101111111,31.65
"92",39.5325581666666,39.3
"93",18.312414,2.05
"94",20.35083,17
"95",16.3970841666667,13.9
"96",14.9014498333333,13.4
"97",13.3814098333333,13.4
"98",16.9256510555556,10.6
"99",2.02205566666667,1.2
"100",5.58165333333333,1.7
"101",8.15811533333334,4.85
"102",3.83840333333334,1.7
"103",3.71752583333334,2.1
"104",3.4081665,2.8
"105",3.8222535,1.9
"106",6.86230749999999,1.9
"107",5.90705666666667,0.5
"108",4.722932,4.05
"109",13.9189105,23.9
"110",14.4528393333333,10.25
"111",14.8331345,13.2
"112",13.7806386666667,12.9
"113",15.6416963333334,28
"114",10.9173346666667,21.75
"115",12.4115407777778,12.8
"116",27.3650253333334,17.9
"117",12.7139516666667,16.25
"118",29.0326913333333,32.7
"119",27.1272318333333,27
"120",31.0559319999999,15.1
"121",24.4711943333333,25.6
"122",19.8332341666667,18.2
"123",20.3695166666667,29.4
"124",7.94871027777778,3.15
"125",6.62157433333334,8.5
"126",9.88490883333332,10
"127",7.01024399999999,2
"128",4.102043,2
"129",6.86533394444445,10.4
"130",15.049667,17.6
"131",13.3663023333333,25.5
"132",4.92243183333334,3.5
"133",4.93307216666667,2.4
"134",5.41736783333334,4
"135",3.79241383333333,1.2
"136",1.96668083333333,1.2
"137",8.01605527777777,6.6
"138",8.03412494444444,6.4
