"Turb","CHLA"
2.13934426229508,18.3272027790978
3.13471544715447,18.2983282361869
4.27917525773196,18.3137375575121
5.57600388710495,18.2647815759397
6.79623457833361,18.2880678151758
7.55731707317073,18.3134587494062
7.86265862040064,18.9017619756008
8.34298969072165,18.9287447645186
9.10097684637485,19.094119195132
10.187147766323,17.401328850051
10.8634915225356,17.4657315385444
11.5662404934933,17.6831464251908
12.9364948453608,17.6366928560647
13.349593495935,17.6454103113164
13.6790546172406,17.5234149807609
14.2634481602548,17.2780927513338
14.6649214128781,17.2760812627343
15.4072131147541,17.2531503200983
16.1063102760226,17.188361040357
16.4683547062275,17.2328229704786
16.8121514280886,17.3236931264454
17.2278884610607,17.263704388656
17.5708943089431,17.2523236919712
18.7751112316875,17.3123244337247
19.9639040054081,17.3746465631373
20.8768590501944,17.5979885156918
21.6624742268041,17.7964234889268
22.020618556701,18.0326755735912
22.9701064728748,17.7282283449164
24.0726436781609,17.6790475633812
25.327868307283,17.6703310632654
26.3487955745537,17.6532578882944
27.5337412703691,17.7186957253459
28.4217933432688,17.6975579289338
29.1278048780488,17.7105230009452
29.6005154639175,17.55746134212
30.3755737704918,17.5110705619571
31.4039175257732,17.5095107448275
32.1931623501802,17.5141494587164
33.0289430894309,17.5851272899953
33.9298969072165,17.6056978679467
34.6675986924818,17.5958839305769
35.7478048780488,17.5775544456232
36.4634146341463,17.5890533567922
36.9391869918699,17.5972640807505
37.7829268292683,17.6512798852644
38.4674260330232,17.6609088865665
39,17.6864903924259
39.7960975609756,17.7543991863929
40.5430081300813,17.8538049995584
41.3292682926829,17.8863334928744
42.3172357723577,17.9660211940029
43.349918699187,17.9435560310254
44.7839024390244,18.0053221680625
45.9397840863655,18.0656692373622
47.7970745035319,18.1353313545208
48.9455691056911,18.1392183977789
49.969756097561,18.2058528401111
50.6267387477998,18.3206434987338
51.5658891752577,18.3912226586131
53.9235437096639,18.6863340832245
54.8796907216495,18.7047755540868
56.2539837398374,19.2443182541116
57.3900019669552,19.324515645894
58.9710736736233,19.2989764416074
60.1088709677419,19.136679916347
61.2497401039584,19.1161072800168
62.8185365853659,19.0119812244323
65.2855163089403,18.9887142483617
67.5618492602959,18.99722627993
70.4080277167484,18.928855584787
72.7127642276423,18.9481116311246
75.7043902439024,18.9567590721258
77.5163414634146,18.9520190631559
81.1747330483614,18.9297930362048
82.3780487804878,18.9033093478078
86.4150480413895,18.885573486333
91.1017033186725,18.9899820257716
95.590081300813,18.8767371391686
100.106604691457,18.9466405121432
103.039024390244,18.8765435606096
105.791657027911,18.8562644262057
110.517489004398,18.819250209973
115.720567214974,18.7578725798226
123.237716872014,18.6707271572531
129.750972257145,18.5029864240355
142.556204844523,18.3415597439719
149.760804344929,18.1095121075425
160.65240072566,18.006921727826
172.145106215578,17.9812356722415
196.290372254009,17.9424373836048
218.052553191489,17.8521439387842
266.15855694693,17.8700222369902
291.857777777778,17.9170601192529
307.564,17.9482632547275
339.423170731707,18.0737586693397
426.681967213115,18.8236385341125
521.322601626016,19.8261272147838
574.431077235772,20.0052116885437
782.410824742268,22.5640350427104
1343.58196721311,22.5404247153955
