"Depth","PO4"
-0.251443298969072,0.0236876546075876
-0.0661758727881396,0.0169748532001158
-0.00938144329896907,0.0156186852881552
0,0.0155847786750652
0.0054639175257732,0.0156170506154069
0.0128914259086673,0.0155994496959166
0.0213223140495868,0.0156472182812047
0.0409384941675504,0.015711383932812
0.0575294117647059,0.015754027412395
0.0710537359729952,0.0154404306631914
0.0744578313253012,0.0154138227150304
0.079306943889111,0.0153164135346076
0.0872131147540984,0.015306536960614
0.0961492978566149,0.0152803660222994
0.104065040650407,0.0148522470677672
0.109364116780733,0.0148789959962352
0.117310924369748,0.0148821341369823
0.127542444821732,0.0147032410773241
0.138780487804878,0.0146579382826528
0.150120625662778,0.0144191229973936
0.158292682926829,0.0135330977932233
0.164948453608247,0.0135033238575152
0.172113821138211,0.0136015315088329
0.177680412371134,0.0136170716015059
0.190081300813008,0.0135972920301187
0.202950819672131,0.0135172369750941
0.211626016260163,0.0135103266521865
0.22020325203252,0.0134673989400521
0.226065573770492,0.0134068870880394
0.236802386572253,0.0133152373573704
0.242682926829268,0.0132160341384303
0.246626016260163,0.0131931211859253
0.249484536082474,0.0131491315489636
0.251422764227642,0.0131469657192503
0.253298969072165,0.0131323162767366
0.259268292682927,0.01310867658082
0.26520325203252,0.0131163869037276
0.269593495934959,0.0131936318762153
0.274845360824742,0.0133792519211038
0.278217282979281,0.0134418356989781
0.281788617886179,0.0134659665504116
0.283780487804878,0.0135748923641968
0.292357723577236,0.0137569512709445
0.309593495934959,0.0138553128565223
0.32340206185567,0.0133298841380166
0.32987093495935,0.0132762516358446
0.334065040650406,0.0132894712593604
0.342532320405171,0.0132959444623723
0.354754098360656,0.0132758660624302
0.360975609756098,0.0132870641047123
0.363821138211382,0.0132816569659923
0.378400804626603,0.0133312451038434
0.388292682926829,0.0132971665967482
0.404236971877916,0.0132582795680774
0.421900826446281,0.0132196870383931
0.433633213381314,0.0131994077377849
0.447723577235772,0.0132149147418394
0.450934959349594,0.0132181885602582
0.459593495934959,0.0132025568255347
0.464349593495935,0.0131898313665136
0.477073170731707,0.0132080065735799
0.499213812756684,0.0131801179593314
0.5,0.0131781881128211
0.52315531519351,0.0126101181562616
0.532474226804124,0.0122321443740433
0.534791299974855,0.0122141098185843
0.53659793814433,0.0122265593827314
0.544105691056911,0.0122085496042779
0.55,0.0122317679491953
0.554544464001341,0.0123088841959373
0.568536585365854,0.0120174794725084
0.586463414634146,0.0119383548171362
0.612371134020619,0.0118547774872781
0.6237283837712,0.0118383695825576
0.630927835051546,0.0118397360030615
0.637914061179652,0.0118380470977618
0.65,0.0118155535168177
0.657046618852459,0.0118475000314426
0.723170731707317,0.0119102866836291
0.747268041237113,0.0119214494478921
0.79,0.0121710748113442
0.807835051546392,0.0122547493349468
0.831340206185567,0.0122862338426213
0.864432989690722,0.0122345729347152
0.887216494845361,0.0122321513332092
0.900412371134021,0.0122400528391461
0.919024390243902,0.0122823688194531
0.972957157343248,0.0123481466619089
1.01341463414634,0.0123027223048281
1.06685567010309,0.0123093427247528
1.11567010309278,0.0123014261029746
1.29534722222222,0.0125607877175127
1.33893617021277,0.0125761810827024
1.35396907216495,0.012569078548674
1.3655223880597,0.0126191903065657
1.40215789473684,0.0129215654441273
1.46350515463918,0.014755778542882
1.48247422680412,0.0147606316242605
1.69047619047619,0.0147568428608663
1.72443298969072,0.0148469245333251
1.75103092783505,0.0149095699474577
