"SpCond","PO4"
0.224639175257732,0.0157517155835505
0.260927835051546,0.015573015
0.27360824742268,0.0157188607500724
0.283879993112948,0.0157378973646105
0.293821138211382,0.0156264506979438
0.304105271980555,0.0152629178902404
0.307835051546392,0.015111866604402
0.312113821138211,0.0149325789748045
0.3184375,0.0146789690269331
0.326463414634146,0.0141128787995946
0.338292682926829,0.0137908516174341
0.34672131147541,0.013716352228497
0.350927835051546,0.0137109129669852
0.354634291915355,0.0136672613683753
0.359512195121951,0.0136368656356791
0.361528101097439,0.0135945428786562
0.367525773195876,0.0135830552591949
0.376307099153466,0.0139287234173183
0.380945945945946,0.0140705493961772
0.382577319587629,0.0142662099029829
0.385853658536585,0.0142154771300319
0.391442460816361,0.0142756400724008
0.393739837398374,0.0142332128627281
0.397597854329059,0.014168651337967
0.400309278350515,0.0140425362206777
0.404918699186992,0.0139398790443093
0.408969072164948,0.013878302141616
0.410360824742268,0.0138671182869968
0.412164948453608,0.0138467181769476
0.41390243902439,0.0138436925267883
0.41609756097561,0.0138854968592528
0.419070069566675,0.013875360359108
0.423770491803279,0.0139081467651318
0.428569572171132,0.0139000872241529
0.433821138211382,0.0138555994845062
0.439826502388735,0.0138877862814943
0.445772357723577,0.0136784193541848
0.449469212315074,0.0136642316145381
0.453577235772358,0.0136973509470026
0.456856590697055,0.0136514120590791
0.46,0.0136997959194903
0.460243902439024,0.0137136241529105
0.463739837398374,0.0137771031682595
0.466705640767748,0.013838265802201
0.472061855670103,0.0138400728207356
0.476856590697055,0.0138810651838981
0.482276422764228,0.0135651652070663
0.490051546391753,0.0134594564176079
0.496747967479675,0.0127207930857226
0.5,0.0125064951578338
0.503125,0.0124729750260643
0.507447486225895,0.0124490874370113
0.509381443298969,0.0124347937851144
0.51239837398374,0.012404036156965
0.515040650406504,0.012429149552563
0.519508196721312,0.0125710135650159
0.522682926829268,0.0125732270257747
0.526869918699187,0.0125179314624964
0.531951219512195,0.0125106401954822
0.538975005039307,0.0125763984651028
0.542520325203252,0.012704281068636
0.545920964947354,0.0126217649189111
0.549349593495935,0.0125723102968433
0.551030927835052,0.0125780881668115
0.552540983606557,0.0125543886214886
0.554123017459683,0.0125429326020851
0.557804878048781,0.0125436914060237
0.560691056910569,0.0124829743411526
0.56650406504065,0.0124263694323776
0.57057043849127,0.0124076298638865
0.576885245901639,0.0124206576701419
0.580243902439024,0.0124294249348393
0.580813008130081,0.0124422111797195
0.589303278688525,0.0124053143421869
0.597422680412371,0.0124344681577096
0.602096501605543,0.0124362409885814
0.608556701030928,0.0125177689454305
0.615348194055711,0.0125388118226387
0.620409836065574,0.0126209392321377
0.628115646824077,0.012638360600513
0.630325203252033,0.0126013863780977
0.633821138211382,0.0126280740960242
0.638196721311475,0.0127282782141823
0.641998533919766,0.012909517474246
0.65,0.0130585776262877
0.654259911155813,0.0130224361753754
0.66,0.0131006732315585
0.667543374402816,0.0132286881562616
0.679375,0.0136225054383352
0.688034112815355,0.0136285195955898
0.694715447154472,0.013620362029705
0.699284217584444,0.0135596931765339
0.70130081300813,0.0135329804672955
0.709390243902439,0.0134624930375243
0.715245901639344,0.0135900651023954
0.720450819672131,0.0137939644449961
0.735979381443299,0.0138464280230441
0.752896841263495,0.0139234557250424
0.80340206185567,0.0142144146317902
0.907804878048781,0.0142504175944313
1.15377049180328,0.0141890284965454
