"Depth","NH4"
-0.251443298969072,0.152285614236895
-0.0661758727881396,0.153139877660006
-0.00938144329896907,0.155420543544744
0,0.159815383119027
0.0054639175257732,0.139216957512308
0.0128914259086673,0.138118111876629
0.0213223140495868,0.13724276802201
0.0409384941675504,0.136817679548219
0.0575294117647059,0.136790839525051
0.0710537359729952,0.136722784289024
0.0744578313253012,0.136520503417318
0.079306943889111,0.136689533507095
0.0872131147540984,0.136749937923545
0.0961492978566149,0.137698584911671
0.104065040650407,0.138268918925572
0.109364116780733,0.138138206988126
0.117310924369748,0.138081671511729
0.127542444821732,0.13758419573704
0.138780487804878,0.13690735443093
0.150120625662778,0.136692359168839
0.158292682926829,0.136547154317984
0.164948453608247,0.136222831216334
0.172113821138211,0.136562574682884
0.177680412371134,0.137039648094411
0.190081300813008,0.13713960610194
0.202950819672131,0.13698444089777
0.211626016260163,0.136702261836085
0.22020325203252,0.136630461694179
0.226065573770492,0.137412379391833
0.236802386572253,0.136951726070084
0.242682926829268,0.137023025925282
0.246626016260163,0.136524656524761
0.249484536082474,0.136221815285259
0.251422764227642,0.136635222568781
0.253298969072165,0.135814217022879
0.259268292682927,0.135763883318853
0.26520325203252,0.135148594584419
0.269593495934959,0.135458894969592
0.274845360824742,0.135615698913988
0.278217282979281,0.134995187819288
0.281788617886179,0.134367322644078
0.283780487804878,0.13166367302925
0.292357723577236,0.13085570071532
0.309593495934959,0.13016463322618
0.32340206185567,0.129944970932522
0.32987093495935,0.130054406857805
0.334065040650406,0.130544176099044
0.342532320405171,0.131524243793803
0.354754098360656,0.131448240990443
0.360975609756098,0.131666513119027
0.363821138211382,0.134797163272517
0.378400804626603,0.13497362374457
0.388292682926829,0.132836481337967
0.404236971877916,0.133255631025195
0.421900826446281,0.130053386973646
0.433633213381314,0.129788251294527
0.447723577235772,0.129399576041124
0.450934959349594,0.129322679719085
0.459593495934959,0.129362768163915
0.464349593495935,0.128493398928468
0.477073170731707,0.128069719293368
0.499213812756684,0.127712726330727
0.5,0.127622991462496
0.52315531519351,0.127439974462786
0.532474226804124,0.127211942114104
0.534791299974855,0.128240814213727
0.53659793814433,0.129474893721402
0.544105691056911,0.129644941245294
0.55,0.129847733701129
0.554544464001341,0.129564538132059
0.568536585365854,0.130001161242398
0.586463414634146,0.132675396660875
0.612371134020619,0.133524141592818
0.6237283837712,0.133738382395019
0.630927835051546,0.133655920086881
0.637914061179652,0.133603679745149
0.65,0.133915708690993
0.657046618852459,0.133813650770345
0.723170731707317,0.130003349258616
0.747268041237113,0.129430055453229
0.79,0.128587505366348
0.807835051546392,0.128434573900956
0.831340206185567,0.130725498024906
0.864432989690722,0.134199666657979
0.887216494845361,0.136203260170866
0.900412371134021,0.134640069264408
0.919024390243902,0.126811414506227
0.972957157343248,0.123634989061686
1.01341463414634,0.122169121801332
1.06685567010309,0.121849337830872
1.11567010309278,0.120350534543875
1.29534722222222,0.120599560463365
1.33893617021277,0.119452986831741
1.35396907216495,0.119421852571677
1.3655223880597,0.11939827789748
1.40215789473684,0.120214897219809
1.46350515463918,0.120459653695337
1.48247422680412,0.120064495427165
1.69047619047619,0.119773393747466
1.72443298969072,0.119693501523313
1.75103092783505,0.119704156099044
