"pH","NH4"
6.5,0.14116231821894
7.05876288659794,0.140150692618013
7.0680412371134,0.140148566365479
7.17732756359822,0.140022110298291
7.2,0.139739845702288
7.2612976058618,0.139727976023747
7.32764227642276,0.139803829918911
7.34308943089431,0.139793192270489
7.35121951219512,0.139673235117289
7.35982113821138,0.138956935838401
7.38934426229508,0.138281911236606
7.40987804878049,0.138257867072111
7.43092783505155,0.138374855473501
7.45691056910569,0.138037172227049
7.48373983739837,0.135541913814075
7.5,0.134758793040834
7.51626016260163,0.134889079212279
7.53223954404493,0.135098336973646
7.53814432989691,0.135209257361714
7.54848484848485,0.135238827691862
7.56422764227642,0.135556454002317
7.57440848402907,0.136044045154938
7.58130081300813,0.134976367628149
7.59146341463415,0.134770165557486
7.59837398373984,0.134889791462496
7.60317240801274,0.135246379545323
7.61056910569106,0.134902002452939
7.6239837398374,0.13460717694179
7.6360824742268,0.13446989843035
7.65219596010393,0.134250277767159
7.66178861788618,0.134630802788879
7.67522815616022,0.134675526156965
7.67983870967742,0.134690335004344
7.68321599195373,0.134198376432088
7.69024390243902,0.134070674086302
7.6979674796748,0.134503041346655
7.70103092783505,0.134572994315088
7.71095465593831,0.134783323637417
7.71707317073171,0.134813293649001
7.72326402772224,0.134699352800463
7.73252032520325,0.134327338508543
7.74024390243902,0.13335026946713
7.74634146341463,0.131959335586447
7.74918010752688,0.132166873385462
7.75691056910569,0.132266836214886
7.76516393442623,0.132286359006661
7.76910569105691,0.132675193049522
7.77645078150981,0.132932442397915
7.78114754098361,0.132737343478135
7.7865287218446,0.132077483414422
7.79024390243902,0.131901757416739
7.79591829934693,0.132133951639154
7.79918032786885,0.131588317254561
7.8,0.131115017422531
7.80721649484536,0.130773295010136
7.81237113402062,0.130921060529974
7.81752577319588,0.131001848436142
7.82154471544716,0.131369907732407
7.8340206185567,0.131732737709238
7.84432989690722,0.131750840445989
7.85154639175258,0.132104776023747
7.85455535998659,0.13210003983203
7.86016260162602,0.131873605774689
7.86783055198973,0.132457988108891
7.88048780487805,0.132600699693021
7.88812337607912,0.132437204665508
7.89587628865979,0.132377894827686
7.9,0.132219344827686
7.90736842105263,0.132306173672169
7.91788617886179,0.132605478126267
7.92845528455285,0.129264649843614
7.93917766226843,0.128369752151752
7.95051546391753,0.128170760651607
7.96182506887052,0.128539119244136
7.97073170731707,0.127848248166811
7.97835051546392,0.126032698210252
7.98659793814433,0.125687153857515
7.99690721649485,0.124291658792354
8.0020618556701,0.124361650668983
8.01125220015087,0.123777660529974
8.01979166666667,0.123535539997104
8.03770491803279,0.123583189866783
8.05257731958763,0.123601372765711
8.07594920794569,0.123051959580075
8.0983606557377,0.122862579490298
8.12783505154639,0.122590830315668
8.17049180327869,0.12305998502172
8.20122950819672,0.123870356741964
8.23688524590164,0.123899477723719
8.260412501666,0.123559976461048
8.29186991869919,0.123617113544744
8.29837398373984,0.123586900338836
8.31056910569106,0.124424367772951
8.32874025647473,0.124389456449464
8.3650406504065,0.124423539927599
8.39896907216495,0.124385927981465
8.43333333333333,0.124188129762525
8.48339889850511,0.124329326214886
8.51463414634146,0.124305916310455
8.73711340206185,0.124402763819867
8.81546391752577,0.124519480298291
