"sin_doy","PO4"
0.00348593282970453,0.0245609481188551
0.00958618787031833,0.0247890598635311
0.0104576290486876,0.0246495539963178
0.0128801909014705,0.0236319233860988
0.0156860861638131,0.0231274996314011
0.0185615624171655,0.0204861719257488
0.0226566704640621,0.0191839291893482
0.0251135549445831,0.0188657331915499
0.0287550399200987,0.0188282686903542
0.0322393565637067,0.018880033298789
0.0348523392659112,0.0188670457709828
0.0383359425374716,0.0188095364783813
0.0392067722198712,0.0186569239929013
0.0418190799596821,0.0178018753179213
0.0426897865660328,0.0177546224964886
0.0461722821559567,0.0177463758634172
0.057486298751826,0.017785040862658
0.0592262981381077,0.0176998993901606
0.0600962306892992,0.0178239755100027
0.0617837677679142,0.0179240846596819
0.0627057518467627,0.0178792256584292
0.0644451955987524,0.0178179141756823
0.0670539924864321,0.0174653756060433
0.0696449431521062,0.0174570065996659
0.0731393719803125,0.0174634755411305
0.0818279935637043,0.017438773988346
0.0861700150743248,0.0174100556145845
0.0879063701805754,0.0172125969447291
0.0887744479178851,0.0172122773268041
0.0905104004644093,0.0171075686632122
0.0931138120761109,0.0169435541625859
0.0948490673225333,0.016888811288198
0.0983187081063349,0.0168694003253236
0.106987490858889,0.0171044024414455
0.107853933089734,0.0171121263259689
0.108720293407025,0.0170808800852219
0.110452765669057,0.0170710770946741
0.113916698283215,0.0168725384227309
0.114782466785502,0.0168637155141783
0.117379246608471,0.0168968832735451
0.119109988513317,0.0169860253689785
0.12257038151798,0.0184797756476104
0.13207865590944,0.0192071880378089
0.135533246819901,0.019832999908135
0.137259927285024,0.0198116956449531
0.140712032007285,0.0203456900117678
0.141574792654241,0.0203544813521619
0.143299990720758,0.0202516660107049
0.145886969925685,0.0205142899257867
0.147611069824949,0.0295860127411457
0.162247285126821,0.032804935741753
0.163966913626147,0.0329401760932696
0.164826541406429,0.0326473040612307
0.166545420763857,0.032930827696352
0.167404671035538,0.0327930717463842
0.169122789501892,0.0323732681173367
0.170840394182773,0.0326237907706032
0.172557479860196,0.0328564226669324
0.18541855293841,0.0345910644731048
0.188842911842668,0.0361533247819155
0.189698644635059,0.036401414297916
0.191409677349634,0.0370240963849979
0.193975134500516,0.037321225109327
0.194829993107198,0.0372864241739741
0.196539265759461,0.036294966488441
0.198247941336547,0.0361489752347872
0.201663480503578,0.0360432184749269
0.213598297266554,0.0364233025465968
0.215300716901674,0.0366226125141404
0.217002482465388,0.0367113162492882
0.220404030701135,0.0365239232431766
0.222103803039456,0.0365396973700793
0.223802900638982,0.0365514879926356
0.229744354165039,0.0365289162274608
0.238217258787187,0.0361663551710132
0.241601390823307,0.0361427933862886
0.244982586976196,0.0360856806519759
0.245827422466931,0.0360891580736818
0.247128080435079,0.035860059907186
0.247516532699438,0.0358570761308507
0.250048786555445,0.0358220416283263
0.256793060557867,0.0360438227622139
0.26436543271533,0.036001867117071
0.265205812005906,0.0360262472231712
0.270243835598948,0.0355310763958167
0.27276008517637,0.0355547003896671
0.274436550169007,0.0311110814588316
0.275274470337519,0.0305377152290931
0.277786973895641,0.0303524369037315
0.285313023277923,0.0295743567777019
0.289486607262484,0.0294999320639259
0.290320667011306,0.0294965540221311
0.291154506265643,0.029508993044452
0.293654694729693,0.0294213263982842
0.296152875955071,0.0293977481571955
0.297817206539568,0.0296645153978287
0.300095847693004,0.0295663882507687
0.30280474957124,0.0294990955065862
