"SpCond","CHLA"
0.0510569105691057,16.0396447093433
0.122286226128105,15.9315796923865
0.18477478836644,15.9602064210197
0.707457731958763,16.0648268079549
2.48459402654867,16.1229840373279
4.38010309278351,16.2171515636736
5.31507495668399,16.4556551867911
5.88424918032787,16.4644832948105
6.26215137037968,16.2633233342627
6.73442155963303,16.2882612597967
7.13993592911306,17.9980498089602
7.7847793814433,18.5957275292288
8.70011830319419,19.3373175091423
9.13127835051546,19.6065324306931
9.38633003211087,19.5050718277569
9.64990197735339,19.5307966382535
9.89754516991218,19.3887943304882
10.1231161526645,19.1395434194454
10.2599546391753,18.9202216646372
10.5421083739837,18.6828639003642
10.8157226775956,18.2943732861234
11.3702391752577,18.087773402773
11.6407440844558,17.8874425898866
11.8709276386843,17.7843345828307
12.0594845360825,17.736895006831
12.3310309278351,17.6749873373653
12.5319502188868,17.3941153627437
12.8151504132231,17.3444018153251
13.0909844177793,17.3487819094604
13.2575964509042,17.3452259386133
13.4176160216326,17.3139171142705
13.5663932398175,17.2373905279688
13.7534706402148,17.2780269409653
13.933187436286,17.3043863085917
14.1922274639175,17.291638147198
14.4944948453608,17.1851605612756
14.6591587628866,17.1254071265994
14.8419010309278,17.0961389664195
15.060030255019,17.0665835487381
15.3312329896907,17.0289740538783
15.616969858156,17.0219388638817
15.8714843905916,17.0537243184927
16.1930144329897,17.0422847486736
16.5642193814433,17.0004345669468
16.7957768421053,16.9584404415153
17.0133719845395,16.9376152249237
17.1663643004418,16.8884724876224
17.3884288659794,16.8259471646453
17.5880402487281,16.7446608623426
17.8214299669703,16.6454074544484
18.0036559139785,16.6864954641028
18.1846639175258,16.6748761358338
18.4962804123711,16.6547709723347
18.7461237113402,16.645953535003
18.9821878676072,16.6469795248365
19.2024948453608,16.6549662999968
19.426754338488,17.4740986387927
19.6217278350515,17.0332702836658
19.8862474226804,16.9638499819322
20.0501915789474,17.1804147128605
20.2326245704467,17.1779173915335
20.4785673758865,17.1021861306746
20.9164547727273,17.0818315250831
21.1485105420685,16.9753606524303
21.2903670103093,16.95415840519
21.4645935797502,16.9272066430604
21.6876305588714,16.9372498141844
21.9022542955327,16.9009802614929
22.1222776047379,16.9281878616977
22.2509647808231,16.9766334377381
22.4792783505155,17.0786888919887
22.6701018741977,17.0857972745425
22.8669193172216,17.029709788218
23.0155162634409,17.044709810884
23.1717624133852,17.1333791909152
23.3045360824742,17.0260460348702
23.5219010309278,16.9415441621036
23.6894969072165,16.8872182624792
23.9082764186633,16.9034020911845
24.0556907216495,16.7287410333528
24.2401243764549,15.8946458942838
24.4491340206186,15.8655341404429
24.5926000338009,15.8410001626347
24.7590116951158,15.8257261073258
24.9949567010309,15.7459928044541
25.379878920816,15.7895276330266
25.6741710051546,15.7872523624564
25.9887417525773,15.7554519615232
26.3542810996564,15.5885107478933
26.7540659793814,15.4279251676801
27.2797192834207,15.1239593718263
27.9815809278351,15.0561896811469
28.7397397853987,14.9087596667696
29.2477866428412,15.0346525478819
30.1425237113402,15.3255667196697
30.9438350515464,15.2180554887035
31.7734655737705,15.188849213695
32.655351454257,15.3007130324993
34.0366373897707,15.2989861530183
35.340206185567,15.3116887812
39.3281896551724,15.3056159079972
