"sin_doy","NH4"
0.0026144519388586,0.154009264859542
0.00348593282970453,0.154031359733565
0.0627057518467627,0.153320519406313
0.0653148443871723,0.152967804708949
0.0670539924864321,0.152895458719954
0.0679234904764134,0.152919475603823
0.068792936879454,0.152948720318564
0.0696623310352215,0.153133166626122
0.0757465717424873,0.153276373359398
0.077484418375037,0.152953805432957
0.0809594001815258,0.152484746681147
0.0818279935637043,0.152546019038517
0.0861700150743248,0.153174002951057
0.0870382256796075,0.152626422166232
0.0905104004644093,0.150864787080799
0.0931138120761109,0.150689013463655
0.095716587220397,0.15067588657689
0.097451408271084,0.152818733738778
0.100053083103142,0.152816574260064
0.100920156947464,0.152648105841297
0.103520915961917,0.152654914326672
0.108720293407025,0.153161365166522
0.110452765669057,0.153260556854909
0.113916698283215,0.153647497095279
0.114782466785502,0.153829544879815
0.115648148112111,0.153465141129453
0.117379246608471,0.151458217848248
0.118677325488397,0.150604126811468
0.119975224100787,0.148424297471764
0.124300022105319,0.143632488302925
0.129486657156251,0.143266956770924
0.131214755762083,0.143059823732986
0.132942455744906,0.142378641427744
0.137259927285024,0.1422854786128
0.138123111474922,0.142072576707211
0.141574792654241,0.14217170590501
0.146749075602252,0.141831329038517
0.147611069824949,0.141684322470316
0.153641853693771,0.141177963353606
0.154502932724513,0.139156164743701
0.161387285713812,0.124813658013322
0.164826541406429,0.124561876316247
0.165686044003259,0.124076433208804
0.167404671035538,0.124146672339994
0.168263794165714,0.123607108873443
0.170840394182773,0.116310405655951
0.173415826442421,0.116629169009557
0.17470308257607,0.117265862038807
0.180277802913383,0.115670813588184
0.183705456187589,0.115535586993918
0.189698644635059,0.11462087161309
0.190554233353984,0.114728315907906
0.193975134500516,0.113968687816392
0.194829993107198,0.114049731141037
0.195684703743227,0.114276655375036
0.196539265759461,0.114226302169128
0.197393678506873,0.114258825728352
0.199102053599683,0.114306968271069
0.200809747575587,0.11436626123371
0.208487165661155,0.113972165244715
0.212746843788345,0.113988331230814
0.217853118354807,0.114180140845641
0.21870358878783,0.114158398693889
0.221254000889955,0.117241028334781
0.222103803039456,0.1173406354011
0.223802900638982,0.118519719834926
0.225501318337949,0.118624172513756
0.226350270612237,0.118971006107732
0.233135645918529,0.117618874236895
0.237370771864748,0.11764840412395
0.239909598117256,0.117563846869389
0.242446966706176,0.117424681230814
0.244982586976196,0.117232779000869
0.245827422466931,0.117235610654503
0.246249746861055,0.117236071326383
0.249204890990714,0.117590246521865
0.251735911723471,0.117738469892847
0.260160537305192,0.118164877871416
0.263524852642907,0.11838544962062
0.267725738804752,0.120638566721691
0.271082688612222,0.121953759640892
0.27276008517637,0.122542846000579
0.273598421569775,0.132597326840429
0.274855510253263,0.133379879084854
0.276112181438922,0.131780510434405
0.278624053978975,0.131840898922676
0.279460922451239,0.132176272235737
0.288652327652634,0.131049577883
0.289486607262484,0.131058651876629
0.290320667011306,0.131049342841008
0.292821520757874,0.131199568876339
0.297817206539568,0.131634940828265
0.29948063237223,0.131479816820156
0.301143148399664,0.131475675334492
0.304465430839108,0.132369932719374
