"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"owcwmnut  ","P",01/03/2016 4:00,1,1,2         ,1         ,"",0.0062,<0>  ,0.081,<0>  ,0.013,<0>  ,5.371,<1> (CSM) ,5.384,<1> (CSM) ,12.38,<0>  ,
"owcwmnut  ","P",01/03/2016 6:00,1,1,2         ,1         ,"",0.0103,<0>  ,0.099,<0>  ,0.011,<0>  ,4.18,<1> (CSM) ,4.191,<1> (CSM) ,10.68,<0>  ,
"owcwmnut  ","P",01/03/2016 8:00,1,1,2         ,1         ,"",0.0115,<0>  ,0.033,<0>  ,0.0030,<0>  ,0.833,<0>  ,0.836,<0>  ,28.22,<0>  ,
"owcwmnut  ","P",01/03/2016 10:00,1,1,2         ,1         ,"",0.0181,<0>  ,0.031,<0>  ,0.0050,<0>  ,0.674,<0>  ,0.679,<0>  ,18.07,<0>  ,
"owcwmnut  ","P",01/03/2016 12:00,1,1,2         ,1         ,"",0.0136,<0>  ,0.021,<0>  ,0.0040,<0>  ,0.754,<0>  ,0.758,<0>  ,17.8,<0>  ,
"owcwmnut  ","P",01/03/2016 14:00,1,1,2         ,1         ,"",0.0137,<0>  ,0.034,<0>  ,0.0030,<0>  ,0.758,<0>  ,0.761,<0>  ,13.35,<0>  ,
"owcwmnut  ","P",01/03/2016 16:00,1,1,2         ,1         ,"",0.0134,<0>  ,0.051,<0>  ,0.0040,<0>  ,1.158,<0>  ,1.163,<0>  ,10.68,<0>  ,
"owcwmnut  ","P",01/03/2016 18:00,1,1,2         ,1         ,"",0.012,<0>  ,0.085,<0>  ,0.0080,<0>  ,2.698,<1> (CSM) ,2.706,<1> (CSM) ,6.86,<0>  ,
"owcwmnut  ","P",01/03/2016 20:00,1,1,2         ,1         ,"",0.0154,<0>  ,0.017,<0>  ,0.0040,<0>  ,0.863,<0>  ,0.867,<0>  ,21.36,<0>  ,
"owcwmnut  ","P",01/03/2016 22:00,1,1,2         ,1         ,"",0.0148,<0>  ,0.022,<0>  ,0.0030,<0>  ,0.64,<0>  ,0.643,<0>  ,21.36,<0>  ,
"owcwmnut  ","P",01/04/2016 0:00,1,1,2         ,1         ,"",0.0153,<0>  ,0.022,<0>  ,0.0030,<0>  ,0.652,<0>  ,0.655,<0>  ,16.02,<0>  ,
"owcwmnut  ","P",01/04/2016 2:00,1,1,2         ,1         ,"",0.0142,<0>  ,0.023,<0>  ,0.0030,<0>  ,0.516,<0>  ,0.519,<0>  ,12.01,<0>  ,
"owcwmnut  ","P",01/04/2016 4:00,1,1,2         ,1         ,"",0.0152,<0>  ,0.025,<0>  ,0.0040,<0>  ,0.818,<0>  ,0.822,<0>  ,13.35,<0>  ,
