"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","CollMethd","REP","F_Record","PO4F","F_PO4F","NH4F","F_NH4F","NO2F","F_NO2F","NO3F","F_NO3F","NO23F","F_NO23F","CHLA_N","F_CHLA_N",
"owcolnut  ","P",01/05/2016 11:05,1,1,1         ,1         ,"{CIP}",0.024,<1> [SRD] ,0.307,<0>  ,0.028,<0>  ,2.647,<0>  ,2.675,<0>  ,1.07,<0>  ,
"owcolnut  ","P",01/05/2016 11:06,1,1,1         ,2         ,"{CIP}",0.0473,<1> [SRD] ,0.31,<0>  ,0.028,<0>  ,2.592,<0>  ,2.62,<0>  ,0.85,<0>  ,
"owcolnut  ","P",03/21/2016 10:17,1,1,1         ,1         ,"{NW}",0.0126,<0>  ,0.037,<0>  ,0.014,<0>  ,2.016,<0>  ,2.03,<0>  ,1.82,<0>  ,
"owcolnut  ","P",03/21/2016 10:18,1,1,1         ,2         ,"{NW}",0.0123,<0>  ,0.037,<0>  ,0.014,<0>  ,2.184,<0>  ,2.198,<0>  ,1.71,<0>  ,
"owcolnut  ","P",04/12/2016 9:11,1,1,1         ,1         ,"{CRE} {PHR} {N}",0.0275,<0>  ,0.038,<0>  ,0.0090,<0>  ,2.331,<0>  ,2.34,<0>  ,2.54,<0>  ,
"owcolnut  ","P",04/12/2016 9:12,1,1,1         ,2         ,"{CRE} {PHR} {N}",0.0269,<0>  ,0.038,<0>  ,0.0080,<0>  ,2.407,<0>  ,2.415,<0>  ,2.44,<0>  ,
"owcolnut  ","P",05/03/2016 9:02,1,1,1         ,1         ,"{CRE} {PHR} {NNE}",0.0153,<0>  ,0.146,<0>  ,0.062,<0>  ,2.793,<0>  ,2.855,<0>  ,5.44,<0>  ,
"owcolnut  ","P",05/03/2016 9:03,1,1,1         ,2         ,"{CRE} {PHR} {NNE}",0.0138,<0>  ,0.157,<0>  ,0.061,<0>  ,2.897,<0>  ,2.958,<0>  ,8.01,<0>  ,
"owcolnut  ","P",05/24/2016 9:39,1,1,1         ,1         ,"",0.0046,<0>  ,0.011,<0>  ,0.038,<0>  ,0.996,<0>  ,1.035,<0>  ,40.84,<0>  ,
"owcolnut  ","P",05/24/2016 9:40,1,1,1         ,2         ,"",0.0043,<0>  ,0.014,<0>  ,0.039,<0>  ,1.071,<0>  ,1.11,<0>  ,43.35,<0>  ,
