"q_cfs","NH4"
1453.08176100629,0.094270451279694
1766.38876016169,0.0922336437120545
2122.00794072592,0.092758841277414
2260.56397959537,0.0620082954792305
2729.69481395967,0.0540450631739789
3110.14874751289,0.0512932590696317
3721.05138521737,0.0508939964413828
5216.48357547844,0.0496612508455475
6466.27097110046,0.0509979703623814
7079.41156801025,0.0507373368717293
7131.09499135633,0.050619550285812
7187.23662788889,0.0514367283523875
7205.00698020841,0.0513700833229377
7212.75552427901,0.051672204415809
7218.33074925004,0.0514728019534287
7222.02248697896,0.0511790033626474
7226.45086079896,0.051033800665429
7239.14130010545,0.0506526304007611
7242.94057583126,0.0509784735051734
7244.40356048507,0.0526689292473075
7259.91732207921,0.0531331737747812
7262.31865544714,0.0528451110608429
7263.61356548687,0.0528698538412807
7272.1295846131,0.0533014364461599
7274.27106695471,0.0532256008790144
7278.15602227533,0.0530709125331412
7288.47832299389,0.0530676054931275
7293.91416947447,0.0528385973784824
7298.70791197571,0.0527230978133889
7304.11097652397,0.0524718563975203
7308.89067059585,0.0525412188524906
7315.89039336619,0.0519283717140577
7320.10893544986,0.0515128194956355
7323.00218444584,0.0522841888167709
7328.03698758359,0.0524046445950047
7337.60450019702,0.0519806646003246
7339.26884203676,0.0515651713393807
7344.49868429176,0.0516423564567998
7352.54821163824,0.0507653036341824
7354.32612928109,0.0505432384985234
7355.71089845903,0.0508801570611849
7358.79555170137,0.0505129973222429
7361.08657037598,0.0502130004756476
7369.96005944422,0.0502589820119753
7381.07150746345,0.0499993100973607
7389.22912447745,0.049582594052179
7391.77583061364,0.0496101714712397
7401.18089700043,0.0493009280639969
7405.06154527255,0.0492873043174169
7409.56264367025,0.0491661459498838
7416.21126735862,0.0490702688416607
7426.82214471564,0.049319102924538
7431.70116571319,0.0489941840337492
7434.24269172623,0.0488586250437811
7443.71148780321,0.0489486615143693
7457.03373920014,0.0490753669574458
7466.90407261078,0.0489844660340532
7477.94465769862,0.0485534276081906
7505.04072266519,0.0487355395963347
7541.7698354956,0.0475753013524906
7559.9125676944,0.0466445173570126
7569.49474475646,0.0462388723887423
7582.80310484358,0.0462723053766584
7598.40985104115,0.0453829279467679
7624.77270315594,0.0450878331464563
7638.71984063876,0.0449413413283608
7650.3122167548,0.0449153038194309
7656.99789586205,0.044908371934646
7671.0069873949,0.0455009292400875
7677.31395306696,0.0459206639537598
7691.51355262483,0.0468616068375567
7716.20228854196,0.0468243966175385
7734.60316428267,0.0470087544376859
7755.66381369329,0.0470204048722125
7767.91142160223,0.053922549305257
7804.78791731836,0.0529151828836884
7859.09325792749,0.0542597019112762
7878.05099373114,0.0541661469099462
7938.62085146227,0.0547314240816288
7963.7858427341,0.0567619699484019
8014.10887338771,0.060384005434608
8027.26322067175,0.0611535507811652
8064.66739330257,0.0624420207995951
8133.28219319311,0.064750129684684
8170.85717707905,0.0646005538827004
8275.62389979207,0.0659675995191953
8343.0707933934,0.0658362906730561
8432.99052035567,0.065631477539384
8456.00964494468,0.0663016521762969
8525.00246175986,0.066280871541322
8655.63003481057,0.0652495209451067
8788.88861194547,0.0624191508559975
8831.45944243451,0.0610491864784325
8932.30626005513,0.0607354608605574
8988.39657715296,0.0597720049850444
9074.3751609292,0.059227644537218
9134.55801335295,0.0591959008795573
9154.7043000474,0.0588824156789189
9239.14597261093,0.0583849044990283
9363.47807099641,0.0581775422372864
10017.3647784458,0.0580079290234621
