"Depth","NO3"
0.0821311475409836,0.0865307400874354
0.386153025374105,0.0856946256913264
0.466933950260266,0.0834252678138567
0.534113170991824,0.0828703793056095
0.572954098360656,0.0821635006405742
0.60352053405442,0.0811523087029269
0.639707773664728,0.0806530632361877
0.652847221111555,0.0799386139826683
0.670946459354403,0.0798259337008122
0.701349006789037,0.0798603850415167
0.730078235372518,0.0800685869492564
0.751835713317978,0.0801046832283332
0.766688659793815,0.0801379594300733
0.804334020618557,0.0797826904457219
0.823626229508197,0.0796521452892359
0.839497697368421,0.0797730034044555
0.848708594138102,0.0794241607460059
0.860840277222444,0.0790829125286776
0.880015247234439,0.0792065972114762
0.898876288659794,0.079298030593145
0.918889510862322,0.0792777893985258
0.934657039040054,0.0794928150552837
0.945614534392429,0.0793484656839466
0.957268393261252,0.0794852587200169
0.970121615683623,0.079811442011963
0.982704918032787,0.0801355506637061
0.992086031042129,0.0805905774243248
1.00090755823986,0.0807934428079874
1.00940618556701,0.0809323991251284
1.01836229508197,0.0809634982342457
1.02620238095238,0.0809015472962359
1.03553114754098,0.0807369211851248
1.04248183393309,0.0808642474231164
1.04954020618557,0.0808226939858619
1.0566,0.0809347212820978
1.06820618556701,0.0812346578980122
1.07527218445955,0.0813639556918011
1.08227949974649,0.0814136435366443
1.08901102831595,0.0817702631656698
1.09657588304884,0.0824781722116488
1.10136082474227,0.0824351712712223
1.10690678856254,0.0822019512392
1.11144948453608,0.0819033134577971
1.1181695035461,0.0817828332167241
1.12542883217847,0.0818296786737961
1.13226937146658,0.0819276011053713
1.13745093797533,0.0821273583475319
1.14214787717548,0.08191738625793
1.14924052729424,0.0818953960772763
1.15515979381443,0.0817253521587819
1.16268817204301,0.08174217003746
1.16945872471948,0.0818761533759289
1.17605103092783,0.082075604737176
1.18167835051546,0.0819243125575494
1.18734610960391,0.0819182585716875
1.19473333333333,0.081912893907921
1.20372663934426,0.0819848527524017
1.21090155058252,0.0819681942930941
1.21826391752577,0.0819324378971059
1.22454194954321,0.0819834703561718
1.22755204678363,0.0820480360926832
1.23271906371472,0.0819119071723763
1.24040412371134,0.0821237090740741
1.24607010309278,0.0820919507782007
1.25449896907216,0.0822694572007734
1.26225078676072,0.0826150106171833
1.26766347517731,0.0828150163367772
1.27231056701031,0.0829493197824905
1.2796412371134,0.0829742282553924
1.2871587628866,0.0829448891967253
1.29356701030928,0.0830046622608906
1.29968550257732,0.083016944055042
1.30666477272727,0.0829751541127424
1.32149007053717,0.0825015967717963
1.3279381443299,0.0823988448740257
1.3384241126071,0.0824291900299076
1.34508548109966,0.0825818199072564
1.34898792955326,0.0825300893927859
1.35415833333333,0.0827699712355749
1.3612412371134,0.0829750945139267
1.36769072164948,0.0835155774817232
1.37381443298969,0.0838968683445109
1.38482474226804,0.0841126392486859
1.38974339663592,0.0844985985725938
1.3958898245614,0.0843067805791191
1.40103743895822,0.084427566032566
1.40677525773196,0.0845423525394236
1.41415628865979,0.0846860722113468
1.42457990378007,0.084725061667573
1.43504536082474,0.0848377550425956
1.44665979381443,0.084825727897408
1.45951924849344,0.0848879096547036
1.47151162790698,0.0846790271820434
1.48831958762887,0.0845543426327715
1.51719587628866,0.0846853929554106
1.56775059476606,0.0841966931943689
1.61029669017906,0.0844116329303365
1.63970209867452,0.0844446773249351
1.78988452850013,0.0852158909899704
1.95630100638193,0.0851553265274002
2.47257731958763,0.0853778979838076
