"pH","PO4"
6.5,0.0182404163071449
7.05876288659794,0.0180401745159489
7.0680412371134,0.0180969039497745
7.17732756359822,0.0176907759784452
7.2,0.0172873578145298
7.2612976058618,0.0165846109277647
7.32764227642276,0.0163617891553928
7.34308943089431,0.016288818012908
7.35121951219512,0.0162558461493112
7.35982113821138,0.0161752498678168
7.38934426229508,0.0160718377841215
7.40987804878049,0.0160799210001655
7.43092783505155,0.0161237494696123
7.45691056910569,0.0159566866126763
7.48373983739837,0.0157586703673824
7.5,0.0156704728666584
7.51626016260163,0.015667417023913
7.53223954404493,0.0156037748012081
7.53814432989691,0.0155133224047412
7.54848484848485,0.0154909940120392
7.56422764227642,0.0154944094927806
7.57440848402907,0.0154369929129949
7.58130081300813,0.0154416376943445
7.59146341463415,0.0154209449460097
7.59837398373984,0.0153759943334988
7.60317240801274,0.0153232883575359
7.61056910569106,0.0152769403615903
7.6239837398374,0.0151850723453726
7.6360824742268,0.0151574418009185
7.65219596010393,0.0150092278941707
7.66178861788618,0.0150146025234785
7.67522815616022,0.0149488085023375
7.67983870967742,0.0148903830259402
7.68321599195373,0.0148757020079848
7.69024390243902,0.0148605690062472
7.6979674796748,0.0148343383010633
7.70103092783505,0.0148033625582309
7.71095465593831,0.0146991782561748
7.71707317073171,0.0147001532359025
7.72326402772224,0.0146175380664846
7.73252032520325,0.0146183636572752
7.74024390243902,0.0146434376089115
7.74634146341463,0.0146433661753754
7.74918010752688,0.0145893349025692
7.75691056910569,0.0145617148070001
7.76516393442623,0.0145388154774316
7.76910569105691,0.014526588907782
7.77645078150981,0.0146120661232469
7.78114754098361,0.014548651043606
7.7865287218446,0.0146373481229573
7.79024390243902,0.0145960387456042
7.79591829934693,0.0147761899358736
7.79918032786885,0.0149237265431716
7.8,0.0149011110074056
7.80721649484536,0.0149323582330065
7.81237113402062,0.014821662025361
7.81752577319588,0.0147954766343966
7.82154471544716,0.0148233759306607
7.8340206185567,0.0148412552341649
7.84432989690722,0.0148394863607215
7.85154639175258,0.014845766673493
7.85455535998659,0.01487602711369
7.86016260162602,0.0152156196621985
7.86783055198973,0.0150375994145877
7.88048780487805,0.0149012116000579
7.88812337607912,0.0148611273805387
7.89587628865979,0.0149056313538952
7.9,0.0148958851723139
7.90736842105263,0.0145814279278888
7.91788617886179,0.0143832814900087
7.92845528455285,0.0137110429829134
7.93917766226843,0.0135086921025195
7.95051546391753,0.0125498859629308
7.96182506887052,0.0125782987720822
7.97073170731707,0.0126080960034752
7.97835051546392,0.0126661132609325
7.98659793814433,0.0124157125412685
7.99690721649485,0.0125092716362583
8.0020618556701,0.0120853504850854
8.01125220015087,0.0116909306704315
8.01979166666667,0.0116729005748624
8.03770491803279,0.0118479630176658
8.05257731958763,0.0112429121068636
8.07594920794569,0.0110435683883579
8.0983606557377,0.0109448653069794
8.12783505154639,0.0103732325615407
8.17049180327869,0.0103617702114104
8.20122950819672,0.0101910489357081
8.23688524590164,0.00964969687083695
8.260412501666,0.00953137515059369
8.29186991869919,0.00947211855198378
8.29837398373984,0.00946684151172893
8.31056910569106,0.0095164779727773
8.32874025647473,0.00952255710541558
8.3650406504065,0.00956451515928178
8.39896907216495,0.00956518139443962
8.43333333333333,0.00957185775991891
8.48339889850511,0.00968445066174341
8.51463414634146,0.00984193730524182
8.73711340206185,0.0098298751969302
8.81546391752577,0.0097722752591949
